Org Defined ID,Username,FirstName,LastName,Attempt #,Attempt Start,Attempt End,Section #,Q #,Q Type,Q Title,Q Text,Bonus?,Difficulty,Answer,Answer Match,Score,Out Of
1,1,firstname1,lastname1,1,05-12-2023 17:09,05-12-2023 18:23,,8,WR,,"Give the query that selects (id, name, university and year) of the student(s) of 'Desiderius Erasmus'",False,1,"SELECT id, name, university, year FROM Scientist, Teaches WHERE Teaches.student = Scientist.id AND Teaches.advisor = (SELECT id FROM Scientist WHERE name = 'Desiderius Erasmus');",,0,1
1,1,firstname1,lastname1,1,05-12-2023 17:09,05-12-2023 18:23,,9,WR,,"Give the SQL query that selects (advisor, student) identifiers for which the advisor is the 'grandparent' of the student (so the student is the grandchild of the advisor).",False,1,"SELECT DISTINCT T2.advisor, T1.student FROM Teaches T1, Teaches T2 WHERE T1.advisor = T2.student;",,0,1
1,1,firstname1,lastname1,1,05-12-2023 17:09,05-12-2023 18:23,,10,WR,,"Give a recursive SQL query that selects pairs of  (advisor, student) identifiers where the advisor is an ancestor of the student (and the student a descendant of the advisor) NB Recursive queries are supported by PostgreSQL, 9.0 or higher, MySQL 8.0 or higher, and SQLite 3.8.3 or higher.",False,1,"WITH RECURSIVE Ancestors(advisor, student) AS (SELECT T.advisor AS advisor, T.student AS student FROM Teaches T UNION SELECT T.advisor AS advisor, A.student AS student FROM Ancestors A, Teaches T WHERE A.advisor = T.student) SELECT * FROM Ancestors;",,0,1
1,1,firstname1,lastname1,1,05-12-2023 17:09,05-12-2023 18:23,,11,WR,,"Write a (recursive) SQL query that selects (id, name, university, year) of all scientists that are descendants of 'Desiderius Erasmus' (so, Erasmus is an ancestor of each scientist)",False,1,"WITH RECURSIVE Descendants(id, name, university, year) AS (SELECT S.id AS id, S.name AS name, S.university AS university, S.year AS year FROM Teaches T, Scientist S WHERE T.student = S.id AND T.advisor = (SELECT id FROM Scientist WHERE name = 'Desiderius Erasmus') UNION SELECT S.id AS id, S.name AS name, S.university AS university, S.year AS year FROM Descendants D, Teaches T, Scientist S WHERE D.id = T.advisor AND T.student = S.id) SELECT * FROM Descendants;",,0,1
2,2,firstname2,lastname2,1,08-12-2023 19:50,08-12-2023 22:14,,1,SA,,"Consider the following 2 transactions T1 and T2, which have read and write statements in a given execution order:     T1 : read1(x);  read1(y);  write1(x);  write1(y).    T2 : read2(x);  write2(x). Each read and write statement corresponds with an SQL SELECT or UPDATE statement, where x and y correspond to data items (in this case books with a certain ISBN number, i.e., the following queries on the table Book.     read1(x)  = SELECT title FROM Book WHERE isbn = '0136067018';    read1(y)  = SELECT title FROM Book WHERE isbn = '0321228383';    write1(x) = UPDATE Book SET title = title || ' part 1' WHERE isbn = '0136067018';    write1(y) = UPDATE Book SET title = title || ' part 1' WHERE isbn = '0321228383';     read2(x)  = SELECT title FROM Book WHERE isbn = ' 0136067018';    write2(x) = UPDATE Book SET title = title || ' part 2' WHERE isbn = ' 0136067018'; Question: Give an execution order of the read and write operations that is not serializable.",False,1,,read1(x); read1(y); read2(x); write1(x); write2(x); write1(y),1,1
2,2,firstname2,lastname2,1,08-12-2023 19:50,08-12-2023 22:14,,2,SA,,"Given that same transactions T1 and T2 as above, but now we explicitly add a commit statement for each transaction.     T1 : read1(x);  read1(y);  write1(x);  write1(y);  commit1(x,y)    T2 : read2(x);  write2(x);  commit2(x) Question: Give an execution order such that T2 does a dirty read.",False,1,,"read1(x); read1(y); write1(x); read2(x); write2(x); commit2(x); write1(y); commit1(x,y)",1,1
2,2,firstname2,lastname2,1,08-12-2023 19:50,08-12-2023 22:14,,3,MC,,"We want to prevent dirty reads by transaction T1, and we want to put minimal constraints on the concurrent execution of transactions T1 and T2. What isolation level(s) do we need for T1 and/or T2?",False,1,T1: Serializable and T2 Read Committed,Checked,0,1
2,2,firstname2,lastname2,1,08-12-2023 19:50,08-12-2023 22:14,,3,MC,,"We want to prevent dirty reads by transaction T1, and we want to put minimal constraints on the concurrent execution of transactions T1 and T2. What isolation level(s) do we need for T1 and/or T2?",False,1,T1: Serializable and T2 Read Uncommitted,UnChecked,0,1
2,2,firstname2,lastname2,1,08-12-2023 19:50,08-12-2023 22:14,,3,MC,,"We want to prevent dirty reads by transaction T1, and we want to put minimal constraints on the concurrent execution of transactions T1 and T2. What isolation level(s) do we need for T1 and/or T2?",False,1,T1 Read Committed; T2 Read Uncommitted,UnChecked,0,1
2,2,firstname2,lastname2,1,08-12-2023 19:50,08-12-2023 22:14,,3,MC,,"We want to prevent dirty reads by transaction T1, and we want to put minimal constraints on the concurrent execution of transactions T1 and T2. What isolation level(s) do we need for T1 and/or T2?",False,1,T1: Read Committed and T2 Read Committed,UnChecked,0,1
2,2,firstname2,lastname2,1,08-12-2023 19:50,08-12-2023 22:14,,4,WR,,"Preparation Download the database genealogy2021-10-19.sql, which has the following relational schema:     Scientist(id, name, university, year)    Teaches(advisor, student) In this schema, primary keys are underlined. The attributes advisor and student are foreign keys both referencing id in Scientist. The data was downloaded from the Mathematics Genealogy Project (https://www.genealogy.math.ndsu.nodak.edu/). We will reason about the data as an academic ""family"" tree where a scientist is a parent of the scientists (the children) they advised and taught during their career. Similarly, we may talk about a scientist's ancestors and descendants. Question Write an SQL query that selects (id, name, university, year) of all scientists that defended their PhD thesis at the 'Radboud Universiteit Nijmegen'  (Please note that the database uses the local, Dutch, spelling).  ",False,1,"select id, name, university, year from scientist where university = 'Radboud Universiteit Nijmegen';",,0,1
2,2,firstname2,lastname2,1,08-12-2023 19:50,08-12-2023 22:14,,5,WR,,"Write an SQL query that selects (id, name, university, year) of all scientists that graduated from any university in Nijmegen, e.g. select universities that contain the string 'Nijmegen'.",False,1,"select id, name, university, year from scientist where university like  '%Nijmegen%';",,0,1
2,2,firstname2,lastname2,1,08-12-2023 19:50,08-12-2023 22:14,,6,WR,,"Give the SQL query that selects for each scientist their name, and the number of students they supervised, ordered descending by that count.",False,1,"SELECT s.name AS scientist_name, COUNT(t.student) AS total_students_supervised FROM Scientist s JOIN Teaches t ON s.id = t.advisor GROUP BY s.id, s.name ORDER BY total_students_supervised DESC;",,0,1
2,2,firstname2,lastname2,1,08-12-2023 19:50,08-12-2023 22:14,,7,WR,,"Give the query that selects (id, name, university and year) of the advisor(s) of 'Desiderius Erasmus'",False,1,"SELECT advisor.id, advisor.name, advisor.university, advisor.year FROM Scientist advisor JOIN Teaches t ON t.advisor = advisor.id JOIN Scientist student ON student.id = t.student WHERE student.name = 'Desiderius Erasmus'; ",,0,1
2,2,firstname2,lastname2,1,08-12-2023 19:50,08-12-2023 22:14,,8,WR,,"Give the query that selects (id, name, university and year) of the student(s) of 'Desiderius Erasmus'",False,1,"SELECT student.id, student.name, student.university, student.year FROM Scientist student JOIN Teaches t ON student.id = t.student JOIN Scientist advisor ON advisor.id = t.advisor WHERE advisor.name = 'Desiderius Erasmus';",,0,1
2,2,firstname2,lastname2,1,08-12-2023 19:50,08-12-2023 22:14,,9,WR,,"Give the SQL query that selects (advisor, student) identifiers for which the advisor is the 'grandparent' of the student (so the student is the grandchild of the advisor).",False,1,????????????,,0,1
2,2,firstname2,lastname2,1,08-12-2023 19:50,08-12-2023 22:14,,10,WR,,"Give a recursive SQL query that selects pairs of  (advisor, student) identifiers where the advisor is an ancestor of the student (and the student a descendant of the advisor) NB Recursive queries are supported by PostgreSQL, 9.0 or higher, MySQL 8.0 or higher, and SQLite 3.8.3 or higher.",False,1,??????????????,,0,1
2,2,firstname2,lastname2,1,08-12-2023 19:50,08-12-2023 22:14,,11,WR,,"Write a (recursive) SQL query that selects (id, name, university, year) of all scientists that are descendants of 'Desiderius Erasmus' (so, Erasmus is an ancestor of each scientist)",False,1,????????????????,,0,1
3,3,firstname3,lastname3,1,08-12-2023 23:07,08-12-2023 23:26,,1,SA,,"Consider the following 2 transactions T1 and T2, which have read and write statements in a given execution order:     T1 : read1(x);  read1(y);  write1(x);  write1(y).    T2 : read2(x);  write2(x). Each read and write statement corresponds with an SQL SELECT or UPDATE statement, where x and y correspond to data items (in this case books with a certain ISBN number, i.e., the following queries on the table Book.     read1(x)  = SELECT title FROM Book WHERE isbn = '0136067018';    read1(y)  = SELECT title FROM Book WHERE isbn = '0321228383';    write1(x) = UPDATE Book SET title = title || ' part 1' WHERE isbn = '0136067018';    write1(y) = UPDATE Book SET title = title || ' part 1' WHERE isbn = '0321228383';     read2(x)  = SELECT title FROM Book WHERE isbn = ' 0136067018';    write2(x) = UPDATE Book SET title = title || ' part 2' WHERE isbn = ' 0136067018'; Question: Give an execution order of the read and write operations that is not serializable.",False,1,,read1(x);  read1(y);  write1(x);  read2(x);  write2(x);  write1(y);,0,1
3,3,firstname3,lastname3,1,08-12-2023 23:07,08-12-2023 23:26,,2,SA,,"Given that same transactions T1 and T2 as above, but now we explicitly add a commit statement for each transaction.     T1 : read1(x);  read1(y);  write1(x);  write1(y);  commit1(x,y)    T2 : read2(x);  write2(x);  commit2(x) Question: Give an execution order such that T2 does a dirty read.",False,1,,"read1(x);  read1(y);  write1(x);  write1(y);      read2(x);  write2(x);  commit2(x):         commit1(x,y);",1,1
3,3,firstname3,lastname3,1,08-12-2023 23:07,08-12-2023 23:26,,3,MC,,"We want to prevent dirty reads by transaction T1, and we want to put minimal constraints on the concurrent execution of transactions T1 and T2. What isolation level(s) do we need for T1 and/or T2?",False,1,T1: Serializable and T2 Read Uncommitted,Checked,0,1
3,3,firstname3,lastname3,1,08-12-2023 23:07,08-12-2023 23:26,,3,MC,,"We want to prevent dirty reads by transaction T1, and we want to put minimal constraints on the concurrent execution of transactions T1 and T2. What isolation level(s) do we need for T1 and/or T2?",False,1,T1: Read Committed and T2 Read Committed,UnChecked,0,1
3,3,firstname3,lastname3,1,08-12-2023 23:07,08-12-2023 23:26,,3,MC,,"We want to prevent dirty reads by transaction T1, and we want to put minimal constraints on the concurrent execution of transactions T1 and T2. What isolation level(s) do we need for T1 and/or T2?",False,1,T1 Read Committed; T2 Read Uncommitted,UnChecked,0,1
3,3,firstname3,lastname3,1,08-12-2023 23:07,08-12-2023 23:26,,3,MC,,"We want to prevent dirty reads by transaction T1, and we want to put minimal constraints on the concurrent execution of transactions T1 and T2. What isolation level(s) do we need for T1 and/or T2?",False,1,T1: Serializable and T2 Read Committed,UnChecked,0,1
3,3,firstname3,lastname3,1,08-12-2023 23:07,08-12-2023 23:26,,4,WR,,"Preparation Download the database genealogy2021-10-19.sql, which has the following relational schema:     Scientist(id, name, university, year)    Teaches(advisor, student) In this schema, primary keys are underlined. The attributes advisor and student are foreign keys both referencing id in Scientist. The data was downloaded from the Mathematics Genealogy Project (https://www.genealogy.math.ndsu.nodak.edu/). We will reason about the data as an academic ""family"" tree where a scientist is a parent of the scientists (the children) they advised and taught during their career. Similarly, we may talk about a scientist's ancestors and descendants. Question Write an SQL query that selects (id, name, university, year) of all scientists that defended their PhD thesis at the 'Radboud Universiteit Nijmegen'  (Please note that the database uses the local, Dutch, spelling).  ",False,1,SELECT * FROM Scientist WHERE university =  'Radboud Universiteit Nijmegen';,,0,1
3,3,firstname3,lastname3,1,08-12-2023 23:07,08-12-2023 23:26,,5,WR,,"Write an SQL query that selects (id, name, university, year) of all scientists that graduated from any university in Nijmegen, e.g. select universities that contain the string 'Nijmegen'.",False,1,SELECT * FROM Scientist WHERE university LIKE  '%Nijmegen%';,,0,1
3,3,firstname3,lastname3,1,08-12-2023 23:07,08-12-2023 23:26,,6,WR,,"Give the SQL query that selects for each scientist their name, and the number of students they supervised, ordered descending by that count.",False,1,"SELECT s1.name, COUNT(s1.name)  FROM Scientist s1, Scientist s2 JOIN Teaches ON Teaches.advisor = s1.id AND Teaches.student=s2.id GROUP BY s1.id ORDER BY COUNT(s1.name) DESC;",,0,1
3,3,firstname3,lastname3,1,08-12-2023 23:07,08-12-2023 23:26,,7,WR,,"Give the query that selects (id, name, university and year) of the advisor(s) of 'Desiderius Erasmus'",False,1,"SELECT s1.* FROM Scientist s1, Scientist s2 JOIN Teaches ON Teaches.advisor = s1.id AND Teaches.student=s2.id WHERE s2.name = 'Desiderius Erasmus';",,0,1
3,3,firstname3,lastname3,1,08-12-2023 23:07,08-12-2023 23:26,,8,WR,,"Give the query that selects (id, name, university and year) of the student(s) of 'Desiderius Erasmus'",False,1,"SELECT s2.* FROM Scientist s1, Scientist s2 JOIN Teaches ON Teaches.advisor = s1.id AND Teaches.student=s2.id WHERE s1.name = 'Desiderius Erasmus';",,0,1
3,3,firstname3,lastname3,1,08-12-2023 23:07,08-12-2023 23:26,,9,WR,,"Give the SQL query that selects (advisor, student) identifiers for which the advisor is the 'grandparent' of the student (so the student is the grandchild of the advisor).",False,1,"SELECT s1.id, s3.id FROM Scientist s1, Scientist s2, Scientist s2 JOIN Teaches ON Teaches.advisor = s1.id AND Teaches.student=s2.id JOIN Teaches ON Teaches.advisor = s2.id AND Teaches.student=s3.id;",,0,1
3,3,firstname3,lastname3,1,08-12-2023 23:07,08-12-2023 23:26,,10,WR,,"Give a recursive SQL query that selects pairs of  (advisor, student) identifiers where the advisor is an ancestor of the student (and the student a descendant of the advisor) NB Recursive queries are supported by PostgreSQL, 9.0 or higher, MySQL 8.0 or higher, and SQLite 3.8.3 or higher.",False,1,,,0,1
3,3,firstname3,lastname3,1,08-12-2023 23:07,08-12-2023 23:26,,11,WR,,"Write a (recursive) SQL query that selects (id, name, university, year) of all scientists that are descendants of 'Desiderius Erasmus' (so, Erasmus is an ancestor of each scientist)",False,1,,,0,1
4,4,firstname4,lastname4,1,08-12-2023 17:33,08-12-2023 19:56,,1,SA,,"Consider the following 2 transactions T1 and T2, which have read and write statements in a given execution order:     T1 : read1(x);  read1(y);  write1(x);  write1(y).    T2 : read2(x);  write2(x). Each read and write statement corresponds with an SQL SELECT or UPDATE statement, where x and y correspond to data items (in this case books with a certain ISBN number, i.e., the following queries on the table Book.     read1(x)  = SELECT title FROM Book WHERE isbn = '0136067018';    read1(y)  = SELECT title FROM Book WHERE isbn = '0321228383';    write1(x) = UPDATE Book SET title = title || ' part 1' WHERE isbn = '0136067018';    write1(y) = UPDATE Book SET title = title || ' part 1' WHERE isbn = '0321228383';     read2(x)  = SELECT title FROM Book WHERE isbn = ' 0136067018';    write2(x) = UPDATE Book SET title = title || ' part 2' WHERE isbn = ' 0136067018'; Question: Give an execution order of the read and write operations that is not serializable.",False,1,,read1(x); read1(y); read2(x); write1(x); write1(y); write2(x),1,1
4,4,firstname4,lastname4,1,08-12-2023 17:33,08-12-2023 19:56,,2,SA,,"Given that same transactions T1 and T2 as above, but now we explicitly add a commit statement for each transaction.     T1 : read1(x);  read1(y);  write1(x);  write1(y);  commit1(x,y)    T2 : read2(x);  write2(x);  commit2(x) Question: Give an execution order such that T2 does a dirty read.",False,1,,read1(x); read1(y); write1(x); read2(x); write1(y); write2(x),0,1
4,4,firstname4,lastname4,1,08-12-2023 17:33,08-12-2023 19:56,,3,MC,,"We want to prevent dirty reads by transaction T1, and we want to put minimal constraints on the concurrent execution of transactions T1 and T2. What isolation level(s) do we need for T1 and/or T2?",False,1,T1 Read Committed; T2 Read Uncommitted,Checked,1,1
4,4,firstname4,lastname4,1,08-12-2023 17:33,08-12-2023 19:56,,3,MC,,"We want to prevent dirty reads by transaction T1, and we want to put minimal constraints on the concurrent execution of transactions T1 and T2. What isolation level(s) do we need for T1 and/or T2?",False,1,T1: Serializable and T2 Read Uncommitted,UnChecked,1,1
4,4,firstname4,lastname4,1,08-12-2023 17:33,08-12-2023 19:56,,3,MC,,"We want to prevent dirty reads by transaction T1, and we want to put minimal constraints on the concurrent execution of transactions T1 and T2. What isolation level(s) do we need for T1 and/or T2?",False,1,T1: Serializable and T2 Read Committed,UnChecked,1,1
4,4,firstname4,lastname4,1,08-12-2023 17:33,08-12-2023 19:56,,3,MC,,"We want to prevent dirty reads by transaction T1, and we want to put minimal constraints on the concurrent execution of transactions T1 and T2. What isolation level(s) do we need for T1 and/or T2?",False,1,T1: Read Committed and T2 Read Committed,UnChecked,1,1
4,4,firstname4,lastname4,1,08-12-2023 17:33,08-12-2023 19:56,,4,WR,,"Preparation Download the database genealogy2021-10-19.sql, which has the following relational schema:     Scientist(id, name, university, year)    Teaches(advisor, student) In this schema, primary keys are underlined. The attributes advisor and student are foreign keys both referencing id in Scientist. The data was downloaded from the Mathematics Genealogy Project (https://www.genealogy.math.ndsu.nodak.edu/). We will reason about the data as an academic ""family"" tree where a scientist is a parent of the scientists (the children) they advised and taught during their career. Similarly, we may talk about a scientist's ancestors and descendants. Question Write an SQL query that selects (id, name, university, year) of all scientists that defended their PhD thesis at the 'Radboud Universiteit Nijmegen'  (Please note that the database uses the local, Dutch, spelling).  ",False,1,"SELECT * FROM Scientist WHERE university = ""Radboud Universiteit Nijmegen"";",,0,1
4,4,firstname4,lastname4,1,08-12-2023 17:33,08-12-2023 19:56,,5,WR,,"Write an SQL query that selects (id, name, university, year) of all scientists that graduated from any university in Nijmegen, e.g. select universities that contain the string 'Nijmegen'.",False,1,"SELECT * FROM Scientist WHERE university LIKE ""%Nijmegen%"";",,0,1
4,4,firstname4,lastname4,1,08-12-2023 17:33,08-12-2023 19:56,,6,WR,,"Give the SQL query that selects for each scientist their name, and the number of students they supervised, ordered descending by that count.",False,1,"SELECT name, count(student) AS supervised FROM Scientist, Teaches WHERE id = advisor GROUP BY id ORDER BY supervised DESC;",,0,1
4,4,firstname4,lastname4,1,08-12-2023 17:33,08-12-2023 19:56,,7,WR,,"Give the query that selects (id, name, university and year) of the advisor(s) of 'Desiderius Erasmus'",False,1,"SELECT id, name, university, year FROM Scientist, Teaches WHERE id = advisor AND student IN (SELECT id FROM Scientist WHERE name = ""Desiderius Erasmus"");",,0,1
4,4,firstname4,lastname4,1,08-12-2023 17:33,08-12-2023 19:56,,8,WR,,"Give the query that selects (id, name, university and year) of the student(s) of 'Desiderius Erasmus'",False,1,"SELECT S2.id, S2.name, S2.university, S2.year FROM Scientist S1, Scientist S2, Teaches WHERE S1.name = ""Desiderius Erasmus"" AND S1.id = advisor AND S2.id = student;",,0,1
4,4,firstname4,lastname4,1,08-12-2023 17:33,08-12-2023 19:56,,9,WR,,"Give the SQL query that selects (advisor, student) identifiers for which the advisor is the 'grandparent' of the student (so the student is the grandchild of the advisor).",False,1,"SELECT T1.advisor, T2.student FROM Teaches T1, Teaches T2 WHERE T1.student = T2.advisor;",,0,1
4,4,firstname4,lastname4,1,08-12-2023 17:33,08-12-2023 19:56,,10,WR,,"Give a recursive SQL query that selects pairs of  (advisor, student) identifiers where the advisor is an ancestor of the student (and the student a descendant of the advisor) NB Recursive queries are supported by PostgreSQL, 9.0 or higher, MySQL 8.0 or higher, and SQLite 3.8.3 or higher.",False,1,"WITH RECURSIVE Ancestors(ancestor, descendant) AS ( SELECT advisor AS ancestor, student AS descendant FROM Teaches UNION SELECT ancestor, student AS descendant FROM Ancestors A, Teaches T WHERE A.descendant = T.advisor ) SELECT * FROM Ancestors ORDER BY ancestor;",,0,1
4,4,firstname4,lastname4,1,08-12-2023 17:33,08-12-2023 19:56,,11,WR,,"Write a (recursive) SQL query that selects (id, name, university, year) of all scientists that are descendants of 'Desiderius Erasmus' (so, Erasmus is an ancestor of each scientist)",False,1,"WITH ErasmusDescendants(id) AS ( SELECT id FROM Scientist WHERE name = ""Desiderius Erasmus"" UNION SELECT student AS id FROM ErasmusDescendants E, Teaches T WHERE E.id = T.advisor LIMIT -1 OFFSET 1 ) SELECT S.id, name, university, year FROM ErasmusDescendants E, Scientist S WHERE E.id = S.id;",,0,1
5,5,firstname5,lastname5,1,05-12-2023 21:18,05-12-2023 22:22,,1,SA,,"Consider the following 2 transactions T1 and T2, which have read and write statements in a given execution order:     T1 : read1(x);  read1(y);  write1(x);  write1(y).    T2 : read2(x);  write2(x). Each read and write statement corresponds with an SQL SELECT or UPDATE statement, where x and y correspond to data items (in this case books with a certain ISBN number, i.e., the following queries on the table Book.     read1(x)  = SELECT title FROM Book WHERE isbn = '0136067018';    read1(y)  = SELECT title FROM Book WHERE isbn = '0321228383';    write1(x) = UPDATE Book SET title = title || ' part 1' WHERE isbn = '0136067018';    write1(y) = UPDATE Book SET title = title || ' part 1' WHERE isbn = '0321228383';     read2(x)  = SELECT title FROM Book WHERE isbn = ' 0136067018';    write2(x) = UPDATE Book SET title = title || ' part 2' WHERE isbn = ' 0136067018'; Question: Give an execution order of the read and write operations that is not serializable.",False,1,,read1(x); read1(y); read2(x); write1(x); write1(y); write2(x),1,1
5,5,firstname5,lastname5,1,05-12-2023 21:18,05-12-2023 22:22,,2,SA,,"Given that same transactions T1 and T2 as above, but now we explicitly add a commit statement for each transaction.     T1 : read1(x);  read1(y);  write1(x);  write1(y);  commit1(x,y)    T2 : read2(x);  write2(x);  commit2(x) Question: Give an execution order such that T2 does a dirty read.",False,1,,"read1(x); read1(y); read2(x); write1(x); write1(y); commit1(x, y); write2(x); commit2(x)",0,1
5,5,firstname5,lastname5,1,05-12-2023 21:18,05-12-2023 22:22,,3,MC,,"We want to prevent dirty reads by transaction T1, and we want to put minimal constraints on the concurrent execution of transactions T1 and T2. What isolation level(s) do we need for T1 and/or T2?",False,1,T1: Read Committed and T2 Read Committed,Checked,0,1
5,5,firstname5,lastname5,1,05-12-2023 21:18,05-12-2023 22:22,,3,MC,,"We want to prevent dirty reads by transaction T1, and we want to put minimal constraints on the concurrent execution of transactions T1 and T2. What isolation level(s) do we need for T1 and/or T2?",False,1,T1: Serializable and T2 Read Uncommitted,UnChecked,0,1
5,5,firstname5,lastname5,1,05-12-2023 21:18,05-12-2023 22:22,,3,MC,,"We want to prevent dirty reads by transaction T1, and we want to put minimal constraints on the concurrent execution of transactions T1 and T2. What isolation level(s) do we need for T1 and/or T2?",False,1,T1 Read Committed; T2 Read Uncommitted,UnChecked,0,1
5,5,firstname5,lastname5,1,05-12-2023 21:18,05-12-2023 22:22,,3,MC,,"We want to prevent dirty reads by transaction T1, and we want to put minimal constraints on the concurrent execution of transactions T1 and T2. What isolation level(s) do we need for T1 and/or T2?",False,1,T1: Serializable and T2 Read Committed,UnChecked,0,1
5,5,firstname5,lastname5,1,05-12-2023 21:18,05-12-2023 22:22,,4,WR,,"Preparation Download the database genealogy2021-10-19.sql, which has the following relational schema:     Scientist(id, name, university, year)    Teaches(advisor, student) In this schema, primary keys are underlined. The attributes advisor and student are foreign keys both referencing id in Scientist. The data was downloaded from the Mathematics Genealogy Project (https://www.genealogy.math.ndsu.nodak.edu/). We will reason about the data as an academic ""family"" tree where a scientist is a parent of the scientists (the children) they advised and taught during their career. Similarly, we may talk about a scientist's ancestors and descendants. Question Write an SQL query that selects (id, name, university, year) of all scientists that defended their PhD thesis at the 'Radboud Universiteit Nijmegen'  (Please note that the database uses the local, Dutch, spelling).  ",False,1,"SELECT id, name, university, year FROM Scientist WHERE university = 'Radboud Universiteit Nijmegen'; ",,0,1
5,5,firstname5,lastname5,1,05-12-2023 21:18,05-12-2023 22:22,,5,WR,,"Write an SQL query that selects (id, name, university, year) of all scientists that graduated from any university in Nijmegen, e.g. select universities that contain the string 'Nijmegen'.",False,1,"SELECT id, name, university, year FROM Scientist WHERE university LIKE '%Nijmegen%'; ",,0,1
