Org Defined ID,Attempt #,Q #,Answer,Score,Out Of,Feedback
17,1,7,"SELECT COUNT(role), role FROM Writes Where role IS NOT NULL GROUP BY role;",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
18,1,7,"SELECT role, COUNT(*) FROM Writes WHERE role IS NOT NULL GROUP BY role;",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
19,1,7,"select count(*),role from writes group by role having role is not null;",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
20,1,7,"SELECT role, COUNT(*) FROM Writes WHERE NOT role IS NULL GROUP BY role;",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
21,1,7,"SELECT role, COUNT(*) FROM Writes WHERE NOT role IS NULL GROUP BY role;",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
22,1,7,"SELECT role, COUNT(*) AS 'Number of times this role appears' FROM Writes WHERE role IS NOT NULL GROUP BY role;",0,1," SYNTAX: The query is not parseable.  SEMANTICS: Since the query is not parseable, we could not verify the semantics. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
23,1,7,"SELECT role, COUNT(*) FROM Writes WHERE role IS NOT NULL GROUP BY role;",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
249,1,7,"SELECT role, COUNT * as role_count FROM Writes WHERE role IS NOT NULL AND role != 'unknown' GROUP BY role; ",0.125,1,"The query could not be executed. RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . Binder Error: Referenced column ""count"" not found in FROM clause!Candidate bindings: ""writes.role""LINE 1: select role, count as role_count from writes where r...                     ^. This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
24,1,7,"SELECT role, COUNT(*) AS role_count FROM Writes WHERE role IS NOT NULL GROUP BY role; ",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
231,1,7,"SELECT Writes.role, COUNT(*) AS role_count FROM Writes WHERE Writes.role IS NOT NULL GROUP BY Writes.role;",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
25,1,7,"SELECT role, count(*) FROM Writes GROUP BY role HAVING NOT role IS NULL;",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
26,1,7,"SELECT DISTINCT role, count(*) FROM Writes WHERE NOT role  IS NULL GROUP BY role;",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
27,1,7,SELECT COUNT(role) FROM Writes WHERE role IS NOT NULL GROUP BY role;,0.375,1," SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
28,1,7,"SELECT role, COUNT (*) FROM Writes WHERE role IS NOT NULL GROUP BY role;",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
237,1,7,"SELECT role, COUNT(*) FROM Writes GROUP BY role HAVING NOT role IS NULL;",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
260,1,7,"SELECT role, COUNT(*) FROM writes WHERE role IS NOT NULL GROUP BY role;",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
30,1,7,"SELECT role, COUNT(*) FROM Writes WHERE NOT role IS NULL GROUP BY role; ",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
31,1,7,"SELECT role, COUNT(*) AS role_count FROM Writes WHERE role IS NOT NULL GROUP BY role;",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
32,1,7,"SELECT role, COUNT(*) FROM Writer WHERE role IS NOT NULL GROUP BY role",0.75,1,"The query could not be executed. SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS MINOR ERROR: To make the query have correct semantics, it was changed to, 'SELECT role, count(*) FROM Writes WHERE role IS NOT NULL GROUP BY role;'. . Catalog Error: Table with name Writer does not exist!Did you mean ""Writes""?LINE 1: SELECT role, COUNT(*) FROM Writer WHERE role IS NOT NULL GROUP BY ...                                   ^. This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
33,1,7,"SELECT Writes.role,COUNT(Writes.role) FROM Writes WHERE NOT Writes.role='NULL' GROUP BY Writes.role;",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
34,1,7,"SELECT role, COUNT(*) FROM Writes WHERE NOT role IS NULL GROUP BY role;",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
35,1,7,"SELECT role, COUNT(*) as role_count FROM Writes WHERE role IS NOT NULL GROUP BY role; ",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
36,1,7,"SELECT role, COUNT(*) AS role_occurrences FROM Writes WHERE role <> 'unknown' GROUP BY role;",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
37,1,7,"SELECT role, COUNT(*) FROM Writes  WHERE role!=' ' GROUP BY role;",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
38,1,7,"SELECT role, COUNT(*) FROM Writes WHERE NOT role IS NULL GROUP BY role;",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
243,1,7,"SELECT COUNT(role), role FROM Writes WHERE NOT role IS NULL GROUP BY role;",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
39,1,7,"SELECT role, COUNT(*) AS TotalOccurrences FROM Writes WHERE role IS NOT NULL GROUP BY role;",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
40,1,7,"SELECT role, COUNT(role) FROM Writes WHERE role IS NOT NULL GROUP BY role;",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
41,1,7,"SELECT role, COUNT(*) FROM Writes WHERE role IS NOT NULL GROUP BY role;",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
42,1,7,"SELECT Writes.role, COUNT(*) FROM Writes WHERE Writes.role IS NOT NULL GROUP BY Writes.role",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
43,1,7,"select W.""role"", count(*) as number From Writes W Where ""role"" is not null group by ""role"";",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
44,1,7,"SELECT role, COUNT(*) as role_count FROM Writes WHERE role IS NOT NULL GROUP BY role; ",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
46,1,7,"SELECT role, Count(role) FROM writes WHERE NOT role IS NULL GROUP BY role;",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
47,1,7,"SELECT Writes.role, COUNT(*) FROM Writes WHERE Writes.role IS NOT NULL GROUP BY role;",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
48,1,7,"SELECT role, COUNT(*) FROM Writes WHERE role IS NOT NULL GROUP BY role;",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
49,1,7,"SELECT role, COUNT(role) FROM Writes WHERE NOT role IS NULL;",0.375,1,"The query could not be executed. SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . Binder Error: column ""role"" must appear in the GROUP BY clause or must be part of an aggregate function.Either add it to the GROUP BY list, or use ""ANY_VALUE(role)"" if the exact value of ""role"" is not important.LINE 1: SELECT role, COUNT(role) FROM Writes WHERE NOT...               ^. This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
50,1,7,"SELECT Writes.role, COUNT(*) FROM Writes WHERE Writes.role IS NOT NULL GROUP BY Writes.role;",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
51,1,7,"SELECT role, COUNT(*)  FROM Writer WHERE role IS NOT NULL;",0.375,1,"The query could not be executed. SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . Catalog Error: Table with name Writer does not exist!Did you mean ""Writes""?LINE 1: SELECT role, COUNT(*)  FROM Writer WHERE role IS NOT NULL;                                    ^. This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
52,1,7,"SELECT role, COUNT (*) FROM Writes WHERE NOT role IS NULL GROUP BY role;",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
250,1,7,"SELECT role, count(role) FROM Writes WHERE role IS NOT NULL GROUP BY role;",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
53,1,7,"SELECT role, COUNT(*) FROM Writes WHERE role IS NOT NULL GROUP BY role;",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
246,1,7,"SELECT role, COUNT (role) FROM Writes WHERE role IS NOT NULL GROUP BY role;",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
54,1,7,"SELECT role, COUNT(*) FROM Writes WHERE role <> 'NULL' GROUP BY role;",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
55,1,7,"SELECT role, COUNT(role) FROM Writes WHERE Writes.role IS NOT NULL GROUP BY Writes.role ;",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
281,1,7,?,0,1," SYNTAX: The query is not parseable.  SEMANTICS: Since the query is not parseable, we could not verify the semantics. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
56,1,7,"SELECT role, COUNT(*) FROM Writes WHERE role IS NOT NULL GROUP BY role;",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
57,1,7,"select role, count(*) from Writes where role is not NULL group by role;",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
58,1,7,"SELECT Writes.role, COUNT(Writes.role)  FROM Writes WHERE Writes.role IS NOT NULL GROUP BY Writes.role;   ",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
59,1,7,"SELECT role, COUNT(*) FROM Writes WHERE NOT role IS NULL GROUP BY role;",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
60,1,7,"SELECT role, COUNT(*) AS role_count FROM Writes WHERE role IS NOT NULL GROUP BY role ORDER BY role_count;",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
262,1,7,"SELECT role, COUNT(*) FROM Writes WHERE role IS NOT NULL GROUP BY role;",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
61,1,7,"SELECT role, COUNT(*) FROM Writes WHERE role IS NOT NULL GROUP BY role;",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
64,1,7,"SELECT Writes.role, COUNT(*) FROM Writes WHERE Writes.role IS NOT NULL GROUP BY Writes.role;",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
65,1,7,"SELECT role, COUNT(*) FROM Writes WHERE NOT role IS NULL GROUP BY role;",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
66,1,7,"SELECT COUNT(artist_id), role FROM Writes WHERE role NOT NULL GROUP BY role;",0.875,1," SYNTAX: The query is not parseable.  SYNTAX MINOR ERROR: To make the query parseable, it was changed to, 'select count(artist_id), role from writes where role is not null group by role;'.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
67,1,7,"SELECT role, count(role) FROM Writes WHERE role IS NOT NULL GROUP BY role;",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
68,1,7,"SELECT Writes.role,COUNT(*) FROM Writes WHERE NOT role IS NULL GROUP BY Writes.role;",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
69,1,7,"SELECT role, COUNT(*) AS total FROM Writes WHERE NOT role IS NULL GROUP BY role ORDER BY total DESC;",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
70,1,7,"SELECT role, COUNT(*) FROM Writes WHERE role IS NOT NULL GROUP BY role;",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
71,1,7,"SELECT role, COUNT (*) FROM Writes WHERE NOT role IS NULL GROUP BY role;",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
72,1,7,"SELECT role, count(*) AS Count FROM writes WHERE role IS NOT NULL GROUP BY role;",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
263,1,7,"SELECT role, COUNT(*) FROM Writes WHERE role IS NOT NULL GROUP BY role;",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
73,1,7,"SELECT role, COUNT(*) FROM Writes WHERE NOT role IS NULL GROUP BY role;",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
74,1,7,"SELECT role, COUNT(role) FROM Writes WHERE role!= 'unknown' GROUP BY role;",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
228,1,7,"SELECT role, COUNT(*) AS role_count FROM Writes WHERE role IS NOT NULL AND role != 'unknown' GROUP BY role;",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
248,1,7,"SELECT role, COUNT (*) FROM Writes WHERE role IS NOT NULL GROUP BY role ",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
75,1,7,"SELECT role, COUNT(*) AS role_count FROM Writes WHERE role <> 'unknown' GROUP BY role;",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
76,1,7,"SELECT role, COUNT(role) FROM Writes WHERE role IS NOT null GROUP BY role;",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
77,1,7,"SELECT role, COUNT(*) FROM Writes WHERE NOT role='unknown' GROUP BY role;",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
264,1,7,"SELECT role, COUNT(*) FROM Writes WHERE NOT role IS NULL GROUP BY role;",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
265,1,7,"SELECT role, COUNT(*) AS role_count FROM Writes WHERE role IS NOT NULL GROUP BY role ORDER BY role_count DESC, role; ",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
78,1,7,"SELECT role, COUNT(*) AS role_count FROM Writes WHERE role IS NOT NULL GROUP BY role;",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
229,1,7,No clue,0,1," SYNTAX: The query is not parseable.  SEMANTICS: Since the query is not parseable, we could not verify the semantics. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
79,1,7,"SELECT role, COUNT(*) FROM Writes WHERE role IS NOT NULL GROUP BY role;",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
80,1,7,SELECT Count(Writes.track_id) FROM Writes WHERE NOT Writes.role = 'NULL' GROUP BY Writes.role;,0.375,1," SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
81,1,7,SELECT COUNT (role) FROM Writes WHERE role='lyricist' OR role='composer' GROUP BY role;,0.375,1," SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
247,1,7,"SELECT Writes.role, COUNT(*) from Writes WHERE role != '' GROUP BY role;",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
82,1,7,"SELECT      role,     COUNT(*) AS num_roles FROM      Writes WHERE  role != 'NULL' GROUP BY role; ",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
