Org Defined ID,Attempt #,Q #,Answer,Score,Out Of,Feedback
16,1,IPC033-235 v1,"SELECT DISTINCT person_name FROM  Written_by , Person WHERE Written_by.email = Person.email AND NOT EXISTS   (SELECT doi                                FROM Journal , Paper                                WHERE Paper.issn = Journal.issn                                 AND issn = '2330-1635') ;",0.2,1,"The query could not be executed. SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . Binder Error: Ambiguous reference to column name ""issn"" (use: ""Paper.issn"" or ""Journal.issn""). This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
17,1,IPC033-235 v1,SELECT name FROM Person  WHERE NOT EXISTS( SELECT * FROM Edited_by WHERE Person.email = Edited_by.email AND issn = ¨2330-1635¨),0,1," SYNTAX: The query is not parseable.  The query ffailed to process in syntax analysis. SEMANTICS: Since the query is not parseable, we could not verify the semantics. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
18,1,IPC033-235 v1,"SELECT person_name FROM Person WHERE NOT Journal.issn IN (   SELECT Journal.issn   FROM Journal, Paper, Written   WHERE Journal.issn = '2330-1635'   AND Journal.issn = Paper.issn   AND Paper.issn = (     SELECT Paper.issn     FROM Paper, Written     WHERE Paper.doi = Written.doi     AND Written.doi = (       SELECT Written.doi       FROM Written, Person       WHERE Written.email = Person.email       )   )",0,1," SYNTAX: The query is not parseable.  SEMANTICS: Since the query is not parseable, we could not verify the semantics. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
19,1,IPC033-235 v1,"SELECT Person.person_name FROM Person, Written_by WHERE Person.email = Written_by.email AND NOT Written_by.doi IN  (SELECT Paper.doi FROM Paper WHERE Paper.doi = Written_by.doi AND Paper.issn = '2330-1635');",0.2,1," SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
20,1,IPC033-235 v1,"SELECT Person.person_name FROM Person WHERE NOT EXISTS ( SELECT * FROM Person, Written_by, Paper, Journal WHERE Person.email = Written_by.email AND Written_by.doi = Paper.doi AND Paper.issn = Journal.issn AND Journal.issn = ´2330-1635´);",0,1," SYNTAX: The query is not parseable.  SEMANTICS: Since the query is not parseable, we could not verify the semantics. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
21,1,IPC033-235 v1,SELECT DISTINCT person_name FROM Person NATURAL JOIN Written_by NATURAL JOIN Paper WHERE issn=´2330-1635´ NOT IN ( SELECT * FROM Person NATURAL JOIN Written_by) AND Person.email=Written_by.email AND Paper.doi=Written_by.doi;,0,1," SYNTAX: The query is not parseable.  SEMANTICS: Since the query is not parseable, we could not verify the semantics. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
22,1,IPC033-235 v1,"SELECT DISTINCT person_name FROM Person, Paper Pa, Journal J WHERE Pe.issn = J.issn AND NOT J.issn = '2330-1635'",0.2,1,"The query could not be executed. SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . Binder Error: Referenced table ""Pe"" not found!Candidate tables: ""Person"", ""Pa"", ""J""LINE 1: ...FROM Person, Paper Pa, Journal J WHERE Pe.issn = J.issn AND NOT J.issn = '2330...                                                  ^. This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
23,1,IPC033-235 v1,"SELECT person_name FROM Person, Paper, Written_by WHERE Written_by.email = Person.email AND issn NOT IN ( SELECT issn FROM Paper, Written_by WHERE Paper.issn <> '2330-1635' AND Paper.doi = Written_by.doi );  ",0.2,1," SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
24,1,IPC033-235 v1,"SELECT Person.name FROM Person WHERE NOT EXISTS ( SELECT DISTINCT Person.name FROM Paper, Person, Written_by, Journal WHERE Journal.issn = ´2330-1635´ AND Person.email = Written_by.email AND Written_by.doi = Paper.doi AND Journal.issn = Paper.issn )",0,1," SYNTAX: The query is not parseable.  SEMANTICS: Since the query is not parseable, we could not verify the semantics. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
25,1,IPC033-235 v1,"SELECT DISTINCT P1.person_name FROM Person P1, Journal J, Written_by W, Paper P2 WHERE W.email = P1.email  AND W.doi = P2.doi AND P2.issn = J.issn AND NOT J.issn = '2330-1635';  ",0.2,1," SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
26,1,IPC033-235 v1,"SELECT Person.person_name FROM Person, Paper JOIN Written_by ON Written_by.doi=Paper.doi WHERE Paper.issn IS NOT '2330-1635';",0,1," SYNTAX: The query is not parseable.  SEMANTICS: Since the query is not parseable, we could not verify the semantics. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
27,1,IPC033-235 v1,"SELECT person_name FROM Person, Paper, Journal, Written_by Where Person.email = Written_by.email AND Written_by.doi = Paper.doi AND Paper.issn = Journal.issn AND Journal.ISSN <> '2330-1635';",0.2,1," SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
28,1,IPC033-235 v1,"SELECT DISTINCT person_name FROM (SELECT * FROM (JOIN Paper, Person, Written_By) WHERE issn = '2330-1635') WHERE ",0,1," SYNTAX: The query is not parseable.  The query ffailed to process in syntax analysis. SEMANTICS: Since the query is not parseable, we could not verify the semantics. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
29,1,IPC033-235 v1,"SELECT DISTINCT person_name FROM Person, Paper, Written_by, Journal WHERE Person.email = Written_by.email AND Paper.doi = Written_by.doi AND Paper.issn = Journal.issn AND Journal.issn != '2330-1635'; ",0.2,1," SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
30,1,IPC033-235 v1,"SELECT person_name FROM Person, Written_by, Paper WHERE Person.email = Written_by.email AND Written_by.doi = Paper.doi AND NOT Person.email IN ( SELECT email FROM Person,Written_by,Paper WHERE Person.email = Written_by.email AND Written_by.doi = Paper.doi AND Paper.issn <> '2330-1635' )",0.2,1,"The query could not be executed. SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . Binder Error: Ambiguous reference to column name ""email"" (use: ""Person.email"" or ""Written_by.email""). This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
31,1,IPC033-235 v1,"SELECT p.person_name FROM Person p, Journal j WHERE j.issn <> '2330-1635';",0.2,1," SYNTAX: Correct! Well done.  RESULTS: Not correct! Though, the correct results are contained within the query results,  they were not correctly filtered.  SEMANTICS: The query does not have correct semantics. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
32,1,IPC033-235 v1,"SELECT person_name FROM Person WHERE person_name NOT IN ( SELECT Person.person_name FROM Person, Written_by, Paper WHERE Person.email = Written_by.email AND Written_by.doi = Paper.doi AND Paper.issn = '2330-1635');",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
33,1,IPC033-235 v1,"SELECT P.person_name FROM Person P WHERE NOT EXISTS(   SELECT *   FROM Written_by W, Paper Pa   WHERE Pa.doi=W.doi   AND W.email = P.email   AND Pa.issn = '2330-1635' );",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
34,1,IPC033-235 v1,SELECT person_name FROM Person NATURAL JOIN Written_by NATURAL JOIN Paper WHERE issn <> '2330-1635';,0.2,1," SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
35,1,IPC033-235 v1,"SELECT Person.person.name FROM Person, Journal, Edited_by WHERE Journal.issn IS NOT '2330-1635' AND Journal.issn = Edited_by.issn AND Edited_by.email = Person.email; ",0,1," SYNTAX: The query is not parseable.  SEMANTICS: Since the query is not parseable, we could not verify the semantics. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
36,1,IPC033-235 v1,SELECT person_name FROM Person WHERE NOT EXISTS(       SELECT *       FROM,0,1," SYNTAX: The query is not parseable.  The query ffailed to process in syntax analysis. SEMANTICS: Since the query is not parseable, we could not verify the semantics. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
37,1,IPC033-235 v1,"SELECT DISTINCT Person.person_name FROM Person WHERE NOT EXISTS (SELECT person_name FROM Person, Written_by, Paper WHERE Person.email = Written.email AND Written.doi = Paper.doi AND Paper.issn =  '2330-1635');",0.2,1,"The query could not be executed. SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . Binder Error: Referenced table ""Written"" not found!Candidate tables: ""Written_by"". This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
38,1,IPC033-235 v1,"SELECT person_name FROM Person WHERE person_name NOT IN (SELECT person_name FROM Person P, Journal J, Paper PP, Written_by W WHERE P.email = W.email AND PP.doi = W.doi AND J.issn = PP.issn AND PP.issn = '2330-1635');",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
39,1,IPC033-235 v1,"SELECT DISTINCT Person.person_name FROM Person, Written_by, Paper WHERE NOT EXISTS (SELECT * FROM Person, Written_by WHERE Person.email=Written_by.email AND Written_by.doi=Paper.doi AND Paper.issn='2330-1635');",0.2,1," SYNTAX: Correct! Well done.  RESULTS: Not correct! Though, the correct results are contained within the query results,  they were not correctly filtered.  SEMANTICS: The query does not have correct semantics. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
40,1,IPC033-235 v1,"select Person.person_name from Person where not exists (select Person.email from Person, Paper, Written_by where Paper.issn = '2330-1635' and Person.email = Written_by.email and Paper.doi = Written_by.doi );",0.2,1," SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
41,1,IPC033-235 v1,"SELECT person_name FROM Person, Written_by, Paper WHERE Person.doi = Written.doi AND Written.email = Person.email AND NOT issn = ´2330-1635´;",0,1," SYNTAX: The query is not parseable.  SEMANTICS: Since the query is not parseable, we could not verify the semantics. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
42,1,IPC033-235 v1,"SELECT person_name  FROM Person  WHERE email (NOT EXISTS (    SELECT W.email    FROM Written_by W, Paper P, Journal J     WHERE W.doi = P.doi     AND P.issn = J.issn     AND J.issn = ´2330-1635´  ) )",0,1," SYNTAX: The query is not parseable.  The query ffailed to process in syntax analysis. SEMANTICS: Since the query is not parseable, we could not verify the semantics. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
43,1,IPC033-235 v1,"SELECT Person.person_name FROM Paper, Person, Written_by  WHERE Person.email = Written_by.email AND Written_by.doi = Paper.doi AND Paper.issn <> ´2330-1635´",0,1," SYNTAX: The query is not parseable.  SEMANTICS: Since the query is not parseable, we could not verify the semantics. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
44,1,IPC033-235 v1,"SELECT Person.person_name FROM Person WHERE NOT EXISTS ( SELECT Person.person_name FROM Person,Paper, Written_by, Journal WHERE Person.email = Written_by.email AND Written_by.doi = Paper.doi AND Paper.issn = Journal.issn AND Journal.issn = '2330-1635' );",0.2,1," SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
45,1,IPC033-235 v1,"SELECT Person.person_name FROM Person WHERE '2330-1635' NOT IN (  SELECT Paper.issn  FROM Paper, Written_by, Journal  WHERE Paper.doi = Written_by.doi  AND Paper.issn = Journal.issn  AND Person.email = Written_by.email )",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
46,1,IPC033-235 v1,"SELECT person_name FROM Person WHERE email NOT IN (    SELECT W.email    FROM Paper P, Written_by W    WHERE W.doi = P.doi    AND P.issn = '2330-1635' );",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
47,1,IPC033-235 v1,"SELECT person_name FROM Person  WHERE NOT EXISTS (SELECT * FROM Written_by, Paper WHERE Written_by.email = Person.email AND Written_by.doi = Paper.doi AND Paper.issn = '2330-1635');",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
48,1,IPC033-235 v1,"SELECT person_name FROM Person  WHERE NOT EXISTS ( SELECT * FROM Journal, Written_by, Paper WHERE Person.email = Written_by.email AND Written_by.doi = Paper.doi AND Paper.issn = Journal.issn AND Journal.issn = '2330-1635');",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
49,1,IPC033-235 v1,"SELECT DISTINCT person_name FROM Person, Written_by, Paper, Journal WHERE Person.email = Written_by.email AND Written_by.doi = Paper.doi AND Paper.issn = Journal.issn AND Journal.issn != '2330-1635'; ",0.2,1," SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
50,1,IPC033-235 v1,"SELECT DISTINCT P.person_name FROM Person P, Written_by W, Paper A, Journal J WHERE J.issn='2330-1635' AND A.doi= W.doi AND A.issn=J.issn AND (P.email IS NOT W.email);",0,1," SYNTAX: The query is not parseable.  SEMANTICS: Since the query is not parseable, we could not verify the semantics. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
51,1,IPC033-235 v1,"SELECT person_name FROM Person WHERE Person.email NOT IN ( SELECT email FROM Written_by, Paper, Journal WHERE Written_by.doi = Paper.doi AND Paper.issn = Journal.issn AND Journal.issn = '2330-1635´ );",0,1," SYNTAX: The query is not parseable.  SEMANTICS: Since the query is not parseable, we could not verify the semantics. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
52,1,IPC033-235 v1,SELECT person_name FROM Person WHERE person_name NOT IN (    SELECT issn    FROM Journal    WHERE issn IS NOT 2330-1635 );,0,1," SYNTAX: The query is not parseable.  SEMANTICS: Since the query is not parseable, we could not verify the semantics. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
53,1,IPC033-235 v1,"SELECT Pe.person_name FROM Person Pe, Written_by W WHERE Pe.email = W.email AND NOT EXISTS ( SELECT Pe.person_name FROM Paper Pa WHERE Pa.issn = '2330-1635' AND W.doi = Pa.doi  );",0.2,1," SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
54,1,IPC033-235 v1,"SELECT person_name FROM Person P1, Paper P2, Written_by W, Journal J WHERE P1.email = W.email AND W.doi = P2.doi AND p2.issn = J.issn AND J.issn <> ´2330-1635´;",0,1," SYNTAX: The query is not parseable.  SEMANTICS: Since the query is not parseable, we could not verify the semantics. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
55,1,IPC033-235 v1,"SELECT P.name FROM Person P WHERE NOT P.name IN (SELECT P.name FROM Person P, Journal J, Paper R, Written_by W WHERE J.issn = '2330-1635' AND J.issn = R.issn AND R.doi = W.doi AND W.email = P.email;",0,1," SYNTAX: The query is not parseable.  The query ffailed to process in syntax analysis. SEMANTICS: Since the query is not parseable, we could not verify the semantics. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
56,1,IPC033-235 v1,"SELCET person_name FROM Person P, Journal J, Written_by W, Paper Pa WHERE P.email = W.email AND Pa.doi = W.doi AND J.issn = Pa.issn AND  NOT EXISTS ( SELECT * FROM Journal WHERE  issn = ´2330-1635´);  ",0,1," SYNTAX: The query is not parseable.  SEMANTICS: Since the query is not parseable, we could not verify the semantics. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
57,1,IPC033-235 v1,"SELECT person_name FROM Person, Written_by WHERE doi <> (SELECT doi FROM Paper WHERE issn = '2330-1635')",0.2,1," SYNTAX: Correct! Well done.  RESULTS: Not correct! Though, the correct results are contained within the query results,  they were not correctly filtered.  SEMANTICS: The query does not have correct semantics. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
58,1,IPC033-235 v1,SELECT Person.person_name FROM Person JOIN Written_by ON Person.email = Written_by.email JOIN Paper ON Written_by.doi = Paper.doi WHERE (NOT EXISTS(    SELECT *    FROM Paper    WHERE Paper.issn = ´2330-1635´ ));,0,1," SYNTAX: The query is not parseable.  The query ffailed to process in syntax analysis. SEMANTICS: Since the query is not parseable, we could not verify the semantics. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
59,1,IPC033-235 v1,SELECT Person.person_name FROM Person JOIN Written_by ON Person.email = Written_by.email JOIN Paper ON Written_by.doi = Paper.doi WHERE NOT Paper.issn = '2330-1635';,0.2,1," SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
60,1,IPC033-235 v1,"SELECT DISTINCT person_name  FROM Person PE, Journal J, Written_by W, Paper PA WHERE PA.issn = J.issn AND W.email = PE.email AND W.doi = PA.doi AND J.issn <> '2330-1635';  ",0.2,1," SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
61,1,IPC033-235 v1,SELECT p.person_name FROM Person p WHERE p.email NOT IN(   SELECT w.email   FROM Written_by w   JOIN Paper paper ON w.doi = paper.doi   JOIN Journal j ON paper.issn = j.issn   WHERE j.issn = ´2330-1635´ );,0,1," SYNTAX: The query is not parseable.  SEMANTICS: Since the query is not parseable, we could not verify the semantics. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
62,1,IPC033-235 v1,SELECT person_name FROM Person JOIN Written_by ON Person.email = Written_by.email WHERE Journal.issn = '2330-1635' AND sequence_nr IS NULL ;,0.2,1,"The query could not be executed. SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . Binder Error: Referenced table ""Journal"" not found!Candidate tables: ""Person""LINE 1: ... Person.email = Written_by.email WHERE Journal.issn = '2330-1635' AND sequence...                                                  ^. This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
63,1,IPC033-235 v1,SELECT Person.name FROM Person JOIN Paper ON Person.name = Paper.issn JOIN Journal ON Paper.issn = Journal.issn WHERE Journal.issn != '2330-1635';,0.2,1,"The query could not be executed. SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . Binder Error: Table ""Person"" does not have a column named ""name"". This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
64,1,IPC033-235 v1,"SELECT DISTINCT Pe.person_name FROM Person Pe WHERE NOT EXISTS (         SELECT doi         FROM Paper Pa, Written_by W, Journal J         WHERE Pa.doi = Written_by.doi         AND Pa.issn = J.issn         AND  J.issn = ´2330-1635´);",0,1," SYNTAX: The query is not parseable.  SEMANTICS: Since the query is not parseable, we could not verify the semantics. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
65,1,IPC033-235 v1,"SELECT person_name FROM Person WHERE NOT EXISTS(SELECT * FROM Journal, Paper, Written_by WHERE Paper.issn = Journal.issn AND Written_by.doi = Paper.doi AND Person.email = Written_by.email AND issn = '2330-1635');",0.2,1,"The query could not be executed. SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . Binder Error: Ambiguous reference to column name ""issn"" (use: ""Journal.issn"" or ""Paper.issn""). This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
