Org Defined ID,Attempt #,Q #,Answer,Score,Out Of,Feedback
18,1,IPC033-291 v1,"SELECT DISTINCT songs FROM Track T, Performs P, Artist A WHERE T.track_id=P.track.id AND A.artist_id=P.artist_id  AND NOT EXISTS(SELECT P.artist_id FROM Performs P WHERE T.track_id=P.track.id  AND P.role=´vocals´);",0.375,1,"The query could not be executed. SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . Binder Error: Referenced table ""T"" not found!Candidate tables: ""P"". This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
19,1,IPC033-291 v1,SELECT song FROM Track  WHERE NOT EXISTS (    SELECT role   FROM Performs   WHERE Performs.track_id = Track.track_id AND Performs.role = 'vocals' AND Performs.artist_id IS NOT NULL   );,0.5,1," SYNTAX: Correct! Well done.  RESULTS: Not correct! Though, the correct results are contained within the query results,  they were not correctly filtered.  SEMANTICS: The query does not have correct semantics. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
20,1,IPC033-291 v1,SELECT song FROM Track WHERE Track.track_id = Performs.track_id  WHERE Performs.track_id (FROM Performs SELECT role WHERE role != 'vocals');,0,1," SYNTAX: The query is not parseable.  The query ffailed to process in syntax analysis. SEMANTICS: Since the query is not parseable, we could not verify the semantics. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
21,1,IPC033-291 v1,"SELECT song FROM Track, Performs, Artist WHERE Performs.artist_id = Artist.artist_id  AND Performs.track_id = Track.track_id  AND NOT Performs.role = 'vocals' AND Performs.artist_id IS NOT NULL;",0.5,1," SYNTAX: Correct! Well done.  RESULTS: Not correct! Though, the correct results are contained within the query results,  they were not correctly filtered.  SEMANTICS: The query does not have correct semantics. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
22,1,IPC033-291 v1,SELECT Track.song FROM Track WHERE NOT EXISTS (   SELECT *   FROM Performs   WHERE Track.track_id = Performs.track_id   AND Performs.role = 'vocals' );,0.5,1," SYNTAX: Correct! Well done.  RESULTS: Not correct! Though, the correct results are contained within the query results,  they were not correctly filtered.  SEMANTICS: The query does not have correct semantics. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
23,1,IPC033-291 v1,JOIN Track*Performs SELECT songs FROM Track*Peforms WHERE artist_id IS NOT NULL AND role IS NULL,0,1," SYNTAX: The query is not parseable.  SEMANTICS: Since the query is not parseable, we could not verify the semantics. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
24,1,IPC033-291 v1,"SELECT song FROM Track, Performs WHERE Track.track_id = Performs.track_id AND role <> ´vocals´",0.375,1,"The query could not be executed. SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . Binder Error: Referenced column ""´vocals´"" not found in FROM clause!Candidate bindings: ""Performs.role""LINE 1: ...rack_id = Performs.track_id AND role <> ´vocals´                                                   ^. This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
25,1,IPC033-291 v1,SELECT song  FROM Track t WHERE track_id NOT IN (  SELECT track_id FROM Performs p  WHERE role = 'vocals' AND artist_id is NULL);,0.5,1," SYNTAX: Correct! Well done.  RESULTS: Not correct! Though, the correct results are contained within the query results,  they were not correctly filtered.  SEMANTICS: The query does not have correct semantics. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
26,1,IPC033-291 v1,SELECT song FROM Track WHERE NOT EXISTS ( SELECT role FROM Performs WHERE Track.track_ID = Performs.track_id AND role = 'vocals' OR artist_id IS NULL );,0.5,1," SYNTAX: Correct! Well done.  RESULTS: Not correct! Though, the correct results are contained within the query results,  they were not correctly filtered.  SEMANTICS: The query does not have correct semantics. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
27,1,IPC033-291 v1,"SELECT DISTINCT song FROM Track WHERE NOT EXISTS (SELECT * FROM Performs, Artist WHERE Track.track_id = Performs.track_id AND Performs.artist_id = Artist.artist_id AND role = 'vocals' AND name IS NOT NULL);",0.5,1," SYNTAX: Correct! Well done.  RESULTS: Not correct! Though, the correct results are contained within the query results,  they were not correctly filtered.  SEMANTICS: The query does not have correct semantics. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
28,1,IPC033-291 v1,"SELECT DISTINCT song FROM Track T, Artist A, Performs P WHERE T.track_id = P.track_id AND A.artist_id = P.artist_id AND P.role <> ´vocals´ AND A.name IS NOT NULL;",0.375,1,"The query could not be executed. SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . Binder Error: Referenced column ""´vocals´"" not found in FROM clause!Candidate bindings: ""P.role""LINE 1: ...A.artist_id = P.artist_id AND P.role <> ´vocals´ AND A.name IS NOT NULL;                                                   ^. This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
29,1,IPC033-291 v1,SELECT song FROM Track T WHERE NOT EXISTS ( -- no vocals SELECT * FROM Performs P WHERE T.track_id = P.track_id AND role = 'vocals') AND T.track_id IN ( -- must have a known artist SELECT P.track_id FROM Performs P);,0,1," SYNTAX: The query is not parseable.  SEMANTICS: Since the query is not parseable, we could not verify the semantics. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
30,1,IPC033-291 v1,SELECT song FROM Track WHERE NOT EXISTS (   SELECT *   FROM Performs   WHERE Performs.track_id = Track.track_id   AND role = 'vocals' );,0.5,1," SYNTAX: Correct! Well done.  RESULTS: Not correct! Though, the correct results are contained within the query results,  they were not correctly filtered.  SEMANTICS: The query does not have correct semantics. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
31,1,IPC033-291 v1,"SELECT Track.song FROM Track, Performs WHERE NOT EXISTS (SELECT * FROM Performs WHERE Performs.role = 'vocals' AND Performs.track_id = Track.track_id)  AND NOT EXISTS (SELECT * FROM Performs WHERE Performs.artist_id = NULL AND Performs.track_id = Track.track_id);",0.5,1," SYNTAX: Correct! Well done.  RESULTS: Not correct! Though, the correct results are contained within the query results,  they were not correctly filtered.  SEMANTICS: The query does not have correct semantics. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
32,1,IPC033-291 v1,SELECT DISTINCT song FROM Track WHERE NOT EXISTS( SELECT role FROM Performs WHERE Performs.track_id = Track.track_id AND (role = 'vocals' OR role IS NULL)) AND EXISTS( SELECT role FROM Performs WHERE Performs.track_id = Track.track_id);,1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
33,1,IPC033-291 v1,SELECT song FROM Track WHERE NOT 'vocals' IN ( SELECT role FROM Performs  WHERE Track.track_id = Performs.track_id AND Performs.artist_id IS NOT NULL );,0.5,1," SYNTAX: Correct! Well done.  RESULTS: Not correct! Though, the correct results are contained within the query results,  they were not correctly filtered.  SEMANTICS: The query does not have correct semantics. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
34,1,IPC033-291 v1,SELECT DISTINCT song FROM Track WHERE NOT EXISTS ( SELECT role FROM Performs WHERE Performs.track_id = Track.track_id AND Performs.role = 'vocals' ) AND EXISTS ( SELECT artist_id FROM Performs WHERE Performs.track_id = Track.track_id AND Performs.artist_id IS NOT NULL );,1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
35,1,IPC033-291 v1,SELECT Track.song FROM Track  WHERE Track.track_id NOT EXISTS ( SELECT Performs.track_id FROM Performs  WHERE Track.track_id = Performs.track_id  AND Performs.role = 'vocals');,0,1," SYNTAX: The query is not parseable.  SEMANTICS: Since the query is not parseable, we could not verify the semantics. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
36,1,IPC033-291 v1,"SELECT t.song FROM Track t, Performs p WHERE NOT EXISTS (SELECT * FROM Performs p WHERE t.track_id = p.track_id AND p.role = 'vocals');",0.5,1," SYNTAX: Correct! Well done.  RESULTS: Not correct! Though, the correct results are contained within the query results,  they were not correctly filtered.  SEMANTICS: The query does not have correct semantics. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
37,1,IPC033-291 v1,SELECT DISTINCT song FROM Track WHERE NOT 'vocals' IN (    SELECT role    FROM Performs    WHERE Track.track_id=Performs.track_id AND Performs.artist_id IS NOT NULL );,0.5,1," SYNTAX: Correct! Well done.  RESULTS: Not correct! Though, the correct results are contained within the query results,  they were not correctly filtered.  SEMANTICS: The query does not have correct semantics. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
38,1,IPC033-291 v1,SELECT DISTINCT song FROM Track WHERE NOT 'vocals' IN (SELECT role FROM Performs WHERE Track.track_id = Performs.track_id AND artist_id IS NOT NULL);,0.5,1," SYNTAX: Correct! Well done.  RESULTS: Not correct! Though, the correct results are contained within the query results,  they were not correctly filtered.  SEMANTICS: The query does not have correct semantics. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
39,1,IPC033-291 v1,"SELECT Track.song FROM Track, Performs WHERE Track.track_id = Performs.track_id AND NOT Performs.role = 'vocals';",0.5,1," SYNTAX: Correct! Well done.  RESULTS: Not correct! Though, the correct results are contained within the query results,  they were not correctly filtered.  SEMANTICS: The query does not have correct semantics. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
40,1,IPC033-291 v1,"SELECT song FROM Track, Performs WHERE Track.track_id = Performs.track_id AND Performs.role != 'vocals' AND Performs.artist_id != NULL;",0.375,1," SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
41,1,IPC033-291 v1,"SELECT Track.song FROM Track WHERE track_id NOT IN (     SELECT track_id      FROM Performs      WHERE role = 'vocals' AND artist_id NOT IN (           SELECT artist_id -- if artist_id is known, artist is known            FROM Artist )      )",0,1," SYNTAX: The query is not parseable.  SEMANTICS: Since the query is not parseable, we could not verify the semantics. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
42,1,IPC033-291 v1,"SELECT song FROM Track, Performs WHERE Track.track_id = Performs.track_id AND Performs.artist_id IS NOT NULL GROUP BY song HAVING (NOT EXISTS (SELECT * FROM Performs WHERE role = 'vocal));",0,1," SYNTAX: The query is not parseable.  The query ffailed to process in syntax analysis. SEMANTICS: Since the query is not parseable, we could not verify the semantics. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
43,1,IPC033-291 v1,SELECT DISTINCT song FROM Track NATURAL JOIN Performs WHERE role !=´vocals´ AND artist_id IS NOT NULL;,0.375,1,"The query could not be executed. SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . Binder Error: Referenced column ""´vocals´"" not found in FROM clause!Candidate bindings: ""Performs.role""LINE 1: ...rack NATURAL JOIN Performs WHERE role !=´vocals´ AND artist_id IS NOT NULL;                                                   ^. This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
44,1,IPC033-291 v1,"SELECT Track.song FROM Track,Performs WHERE Track.track_id = Performs.track_id AND NOT EXISTS(SELECT *  FROM Track, Performs  WHERE Performs.role = 'vocals');",0.375,1," SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
45,1,IPC033-291 v1,SELECT track_id FROM Performs WHERE role != 'vocals' AND NOT artist_id IS NULL; SELECT song FROM Track WHERE track_id = track_id.Performs;,0.375,1," SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
46,1,IPC033-291 v1,"SELECT DISTINCT song FROM Track, Performs WHERE Track.track_id = Performs.track_id AND Performs.role <> ´vocals' AND Performs.artist_id IS NOT NULL;",0,1," SYNTAX: The query is not parseable.  SEMANTICS: Since the query is not parseable, we could not verify the semantics. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
47,1,IPC033-291 v1,SELECT T.song FROM Track T WHERE NOT EXISTS ( SELECT P.artist_id FROM Performs P WHERE P.track_id=T.track_id AND P.role='vocals' );,0.5,1," SYNTAX: Correct! Well done.  RESULTS: Not correct! Though, the correct results are contained within the query results,  they were not correctly filtered.  SEMANTICS: The query does not have correct semantics. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
48,1,IPC033-291 v1,SELECT song FROM Track JOIN Performs ON Track.track_id = Performs.track_id WHERE Performs.role NOT NULL AND NOT EXISTS (   SELECT 1   FROM Performs   WHERE Performs.role = ´vocals´) ;,0,1," SYNTAX: The query is not parseable.  SEMANTICS: Since the query is not parseable, we could not verify the semantics. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
49,1,IPC033-291 v1,SELECT T.song FROM Track T WHERE 'vocals' NOT IN ( SELECT role FROM Performs P WHERE P.track_id = T.track_id);,0.5,1," SYNTAX: Correct! Well done.  RESULTS: Not correct! Though, the correct results are contained within the query results,  they were not correctly filtered.  SEMANTICS: The query does not have correct semantics. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
50,1,IPC033-291 v1,SELECT song FROM Track WHERE NOT EXISTS( SELECT * FROM Performs WHERE Performs.track_id = Track.track_id AND (role = 'vocals' OR artist_id IS NULL) );,0.5,1," SYNTAX: Correct! Well done.  RESULTS: Not correct! Though, the correct results are contained within the query results,  they were not correctly filtered.  SEMANTICS: The query does not have correct semantics. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
51,1,IPC033-291 v1,SELECT Track.song FROM Track WHERE NOT EXISTS (SELECT * FROM Performs WHERE Track.track_id=Performs.track_id AND Performs.artist_id IS NULL) AND EXISTS (SELECT * FROM Performs WHERE Track.track_id=Performs.track_id AND Performs.role='vocals' AND Performs.artist_id IS NULL);,0.375,1," SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
52,1,IPC033-291 v1,"SELECT song FROM Track, Performs WHERE Track.track_id=Performs.track_id AND NOT EXISTS ( SELECT song FROM Track, Performs WHERE Track.track_id=Performs.track_id  AND role='vocals);",0.125,1,"The query could not be executed. RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . Parser Error: SELECT clause without selection list. This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
53,1,IPC033-291 v1,SELECT T.song FROM Track T JOIN Performs P ON T.track_id = P.track_id --to make sure we only select tracks for which at least one artist is known WHERE NOT EXISTS (   SELECT *   FROM Performs P2   WHERE P2.track_id = T.track_id   AND P2.role = 'vocals' );,0.5,1," SYNTAX: Correct! Well done.  RESULTS: Not correct! Though, the correct results are contained within the query results,  they were not correctly filtered.  SEMANTICS: The query does not have correct semantics. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
54,1,IPC033-291 v1,SELECT song FROM track JOIN,0,1," SYNTAX: The query is not parseable.  SEMANTICS: Since the query is not parseable, we could not verify the semantics. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
55,1,IPC033-291 v1,"SELECT DISTINCT song FROM Track, Performs WHERE Track.track_id = Performs.track_id AND EXISTS (SELECT * FROM Track, Performs WHERE Track.track_id = Performs.track_id) AND NOT EXISTS (SELECT * FROM Track, Performs WHERE Track.track_id = Performs.track_id AND role = 'vocals');",0.375,1," SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
56,1,IPC033-291 v1,SELECT T.song FROM Track T WHERE NOT EXISTS (   SELECT *   FROM Performs P   WHERE T.track_id = P.track_id   AND P.role = 'vocals' ;,0.25,1," SYNTAX: The query is not parseable.  SYNTAX MINOR ERROR: To make the query parseable, it was changed to, 'select t.song from track t where not exists ( select * from performs p where t.track_id = p.track_id and p.role = 'vocals');'.  RESULTS: Not correct! Though, the correct results are contained within the query results,  they were not correctly filtered.  SEMANTICS: The query does not have correct semantics. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
57,1,IPC033-291 v1,SELECT song FROM Track WHERE track_id NOT EXIST( Select *  From Performs JOIN Artist ON Performs.artist_id = Artist.artist_id WHERE Performs.role = 'vocals' OR Artist.name IS NULL );,0,1," SYNTAX: The query is not parseable.  The query ffailed to process in syntax analysis. SEMANTICS: Since the query is not parseable, we could not verify the semantics. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
58,1,IPC033-291 v1,SELECT song FROM Track WHERE NOT EXISTS ( SELECT role FROM Performs WHERE Performs.track_id = Track.track_id AND p.role = 'vocals' );,0.375,1,"The query could not be executed. SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . Binder Error: Referenced table ""Track"" not found!Candidate tables: ""Performs"". This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
59,1,IPC033-291 v1,"select songs from Track where not exists (   select * from Track T, Artist A, Performs P where A.artist_id = P.artist_id and P.track_id = T.track_id and role = 'vocals' ) and T.artist_id is not null;",0.375,1,"The query could not be executed. SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . Binder Error: Referenced table ""T"" not found!Candidate tables: ""Track""LINE 1: ...= T.track_id and role = 'vocals' ) and T.artist_id is not null;                                                  ^. This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
60,1,IPC033-291 v1,"SELECT song FROM Track t, Performs p WHERE t.track_id = p.track_id AND ´vocals´ NOT IN (SELECT role FROM Performs p WHERE p.track_id = t.track_id) AND EXISTS(SELECT artist_id FROM Performs p WHERE p.track_id = t.track_id);",0.375,1,"The query could not be executed. SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . Binder Error: Referenced column ""´vocals´"" not found in FROM clause!Candidate bindings: ""p.role""LINE 1: ...rms p WHERE t.track_id = p.track_id AND ´vocals´ NOT IN (SELECT role FROM Perform...                                                   ^. This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
61,1,IPC033-291 v1,SELECT Track.song FROM Track WHERE NOT EXISTS (SELECT track_id FROM Performs WHERE role = 'vocals' OR artist_id IS NULL) GROUP BY Track.song;,0.375,1," SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . This quiz was graded as an intermediate quiz. We placed more weight on semantics, then syntax and finally results."
