Org Defined ID,Attempt #,Q #,Answer,Score,Out Of,Feedback
12,1,IPC033-289 v1,"SELECT DISTINCT A.name, COUNT(*) as ntracks FROM Artist A, Track T, Performs P WHERE A.artist_id = P.artist_id AND T.track_id = P.track_id GROUP BY A.name HAVING COUNT(*) >=3 ORDER BY ntracks DESC;",0.25,1," SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
13,1,IPC033-289 v1,"SELECT a.name, COUNT(DISTINCT p.track_id) AS nr_of_tracks FROM Artist a JOIN Performs p ON a.artist_id = p.artist_id GROUP BY a.name HAVING COUNT(DISTINCT p.track_id) >= 3 ORDER BY nr_of_tracks DESC, a.name;",0.25,1," SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
14,1,IPC033-289 v1,"SELECT Artist.name, COUNT(DISTINCT Performs.track_id) FROM Artist, Performs WHERE Artist.artist_id = Performs.artist_id GROUP BY Artist.name HAVING COUNT(DISTINCT Performs.track_id) >= 3 ORDER BY DESC;",0.125,1,"The query could not be executed. RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . Binder Error: Referenced column ""DEC"" not found in FROM clause!Candidate bindings: ""Artist.name"", ""Performs.role""LINE 1: ...TINCT Performs.track_id) >= 3 ORDER BY DEC;                                                  ^. This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
15,1,IPC033-289 v1,"SELECT Artist.name, COUNT(DISTINCT Performs.track_id)  AS num_tracks FROM Artist, Performs WHERE Artist.artist_id = Performs.artist_id AND Performs.artist_id num_tracks >= 3 ORDER BY num_tracks DESC;",0.125,1,"The query could not be executed. RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . Binder Error: Referenced column ""num_tracks"" not found in FROM clause!Candidate bindings: ""performs.track_id""LINE 1: ...ist.artist_id = performs.artist_id and num_tracks >= 3 order by num_tracks des...                                                  ^. This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
16,1,IPC033-289 v1,"Select A.name, COUNT(DISTINCT P.track_id) AS nr_of_tracks_with_performance From Artist A, Performs P Where A.artist_id = P.artist_id GROUP BY artist_id HAVING COUNT(nr_of_tracks_with_performance) >=3 ORDER BY nr_of_tracks_with_performance DESC",0.25,1,"The query could not be executed. SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . Binder Error: Ambiguous reference to column name ""artist_id"" (use: ""P.artist_id"" or ""A.artist_id""). This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
17,1,IPC033-289 v1,"SELECT name, COUNT(track_id)  FROM Artist, Performs WHERE Artist.artist_id = Performs.artist_id GROUP BY name  HAVING COUNT(track_id) >= 3  ORDER BY COUNT(track_id) DESC;",0.25,1," SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
18,1,IPC033-289 v1,"SELECT A.name , COUNT(*) FROM Artist A, Track T WHERE T.album_id=A.album_id   GROUP BY A.name HAVING COUNT(*)>=3;",0.25,1,"The query could not be executed. SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . Binder Error: Table ""A"" does not have a column named ""album_id""LINE 1: ...ROM Artist A, Track T WHERE T.album_id=A.album_id   GROUP BY A.name HAVING COU...                                                  ^. This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
19,1,IPC033-289 v1,"SELECT A.name, Count(DISTINCT Performs.artist_id) AS played_by_artist FROM Artist A JOIN Performs P ON A.artist_id = P.artist_id  GROUP BY A.name  HAVING COUNT(DISTINCT Performs.artist_id) >= 3 ORDER BY played_by_artist DESC;",0.25,1,"The query could not be executed. SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . Binder Error: Referenced table ""Performs"" not found!Candidate tables: ""P""LINE 1: ...GROUP BY A.name  HAVING COUNT(DISTINCT Performs.artist_id) >= 3 ORDER BY playe...                                                  ^. This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
21,1,IPC033-289 v1,"SELECT name, DISTINCT COUNT(song) FROM Artist, Track WHERE Artist.artist_id = Performs.artist_id AND Performs.track_id = Track.track_id AND HAVING Track.song >= 3 ORDER BY Track.song DESC;",0,1," SYNTAX: The query is not parseable.  SEMANTICS: Since the query is not parseable, we could not verify the semantics. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
22,1,IPC033-289 v1,"SELECT Artist.name, COUNT(Performs.track_id) FROM Performs, Artist WHERE Performs.artist_id = Artist.artist_id GROUP BY Performs.artist_id HAVING COUNT(Performs.track_id) >= 3 ORDER BY COUNT(Performs.track_id) DESC;",0.25,1,"The query could not be executed. SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . Binder Error: column ""name"" must appear in the GROUP BY clause or must be part of an aggregate function.Either add it to the GROUP BY list, or use ""ANY_VALUE(name)"" if the exact value of ""name"" is not important.LINE 1: SELECT Artist.name, COUNT(Performs.track_id) F...               ^. This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
23,1,IPC033-289 v1,JOIN Track*Artist SELECT name AND track COUNT(*) FROM Track*Artist WHERE track COUNT(*) is MIN(3) GROUPING BY name ORDER BY DESC,0,1," SYNTAX: The query is not parseable.  SEMANTICS: Since the query is not parseable, we could not verify the semantics. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
24,1,IPC033-289 v1,"SELECT name, COUNT(*) FROM Artist, Performs p GROUP BY p.artist_id HAVING COUNT(*) >= 3",0.25,1,"The query could not be executed. SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . Binder Error: column ""name"" must appear in the GROUP BY clause or must be part of an aggregate function.Either add it to the GROUP BY list, or use ""ANY_VALUE(name)"" if the exact value of ""name"" is not important.LINE 1: SELECT name, COUNT(*) FROM Artist, Performs p ...               ^. This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
25,1,IPC033-289 v1,"SELECT a.name, COUNT(t.track_id) AS number_of_tracks FROM Artist a  INNER JOIN Performs p ON a.artist_id= p.artist_id INNER JOIN Track t ON t.Album_id=al.Album_id INNER JOIN Album al ON t.Album_id= al.Album_id INNER JOIN Release r ON r.Album_id= al.Album_id GROUP by a.name ORDER by release_date DESC",0.25,1,"The query could not be executed. SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . Binder Error: Referenced table ""al"" not found!Candidate tables: ""a"", ""t"", ""p"". This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
26,1,IPC033-289 v1,"SELECT name, COUNT DISTINCT(track_id) FROM Artist, Performs WHERE Artist.artist_id = Performs.artist_id AND COUNT DISTINCT(track_id) >= 3 GROUP BY name ORDER BY COUNT DISTINCT(track_id) DESC;",0,1," SYNTAX: The query is not parseable.  SEMANTICS: Since the query is not parseable, we could not verify the semantics. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
27,1,IPC033-289 v1,"SELECT name, COUNT(track_id) AS total FROM Artist, Performs WHERE Artist.artist_id = Performs.artist_id GROUP BY name HAVING total >= 3 ORDER BY total DESC;",0.25,1," SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
28,1,IPC033-289 v1,"SELECT name, COUNT(track_id) as num_tracks FROM Artist A, Performs P WHERE A.artist_id = P.artist_id AND P.track_id = (SELECT DISTINCT track_id FROM Performs) GROUP BY artist_id HAVING COUNT(track_id) >= 3 ORDER BY num_tracks DESC;",0.25,1,"The query could not be executed. SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . Binder Error: Ambiguous reference to column name ""artist_id"" (use: ""P.artist_id"" or ""A.artist_id""). This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
29,1,IPC033-289 v1,"SELECT name, COUNT DISTINCT(track_id) FROM Track T, Performs P, Artist A WHERE T.track_id = P.track_id AND A.artist_id = P.artist_id GROUP BY name HAVING COUNT DISTINCT(track_id) >= 3 ORDER BY COUNT DISTINCT(track_id) DESC;",0,1," SYNTAX: The query is not parseable.  SEMANTICS: Since the query is not parseable, we could not verify the semantics. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
30,1,IPC033-289 v1,"SELECT name, COUNT(DISTINCT track_id) FROM Artist, Performs WHERE Artist.artist_id = Performs.artist_id GROUP BY name HAVING COUNT(DISTINCT track_id) >= 3 ORDER BY COUNT(DISTINCT track_id) DESC;",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
31,1,IPC033-289 v1,"SELECT DISTINCT Artist.name, SUM(Track.song) FROM Artist, Track, Performs WHERE Artist.artist_id = Performs.artist_id AND Track.track_id = Performs.track_id AND SUM(Performs.track_id) >= 3 GROUP BY Performs.artist_id ORDER BY DESC;",0.125,1,"The query could not be executed. RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . Binder Error: WHERE clause cannot contain aggregates!LINE 1: ...Track.track_id = Performs.track_id AND SUM(Performs.track_id) >= 3 GROUP BY Pe...                                                  ^. This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
32,1,IPC033-289 v1,"SELECT name, COUNT(*) as count FROM Artist, Performs, Track WHERE Artist.artist_id = Performs.artist_id AND Performs.track_id = Track.track_id GROUP BY name HAVING count >= 3 ORDER BY count DESC;",0.25,1," SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
33,1,IPC033-289 v1,"SELECT name, COUNT(Performs.track_id) AS total_tracks FROM Artist, Performs  WHERE Artist.artist_id = Performs.artist_id GROUP BY Artist.name HAVING total_tracks >= 3 ORDER BY total_tracks DESC;",0.25,1," SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
34,1,IPC033-289 v1,"SELECT DISTINCT A.name, COUNT(T.track_id) FROM Artist A, Track T, Performs P WHERE A.artist_id = P.artist_id AND P.track_id = T.track_id GROUP BY A.name HAVING COUNT(T.track_id) >= 3 ORDER BY COUNT(T.track_id) DESC;",0.25,1," SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
35,1,IPC033-289 v1,"SELECT name, COUNT(DISTINCT, track_id) AS nr FROM Track, Performs, Artist  WHERE Track.track_id = Performs.track_id AND Performs.artist_id = Artist.artist_id GROUP BY name HAVING nr >= 3 ORDER BY nr DESC;",0,1," SYNTAX: The query is not parseable.  SEMANTICS: Since the query is not parseable, we could not verify the semantics. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
36,1,IPC033-289 v1,"SELECT a.name AS artist_name, COUNT( t.track_id) AS track_count FROM Track t, Artist a, Performs p WHERE t.track_id = p.track_id AND p.artist_id = a.artist_id GROUP BY p.artist_id HAVING COUNT (DISTINCT t.track_id > 3) ORDER BY track_count DESC;",0.25,1,"The query could not be executed. SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . Binder Error: column ""name"" must appear in the GROUP BY clause or must be part of an aggregate function.Either add it to the GROUP BY list, or use ""ANY_VALUE(name)"" if the exact value of ""name"" is not important.LINE 1: SELECT a.name AS artist_name, COUNT( t.track_i...               ^. This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
37,1,IPC033-289 v1,"SELECT DISTINCT Artist.name, COUNT(Performs.track_id) FROM Artist, Performs WHERE Artist.artist_id=Performs.artist_id GROUP BY Artist.name;",0.25,1," SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
38,1,IPC033-289 v1,"SELECT Artist.name, COUNT(Track.track_id) AS total FROM Track, Artist, Performs WHERE Track.track_id = Performs.track_id AND Artist.artist_id = Performs.artist_id AND total >= 3 GROUP BY Artist.name ORDER BY total DESC;",0.25,1,"The query could not be executed. SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . Binder Error: Referenced column ""total"" not found in FROM clause!Candidate bindings: ""Performs.role""LINE 1: ...ist.artist_id = Performs.artist_id AND total >= 3 GROUP BY Artist.name ORDER B...                                                  ^. This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
39,1,IPC033-289 v1,"SELECT DISTINCT Artist.name, COUNT(Track.track_id) FROM Track, Artist, Performs WHERE Track.track_id = Performs.track_id AND Artist.artist_id = Performs.track_id AND COUNT( Track.track_id) > 2 GROUP BY COUNT(Track.track_id);",0.25,1,"The query could not be executed. SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . Binder Error: WHERE clause cannot contain aggregates!LINE 1: ...tist.artist_id = Performs.track_id AND COUNT( Track.track_id) > 2 GROUP BY COU...                                                  ^. This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
40,1,IPC033-289 v1,"SELECT DISTINCT name, COUNT(track_id) as count FROM Artist, Track, Performs WHERE Artist.artist_id = Performs.artist_id AND Performs.track_id = Track.track_id AND count >= 3 ORDER BY count DESC;",0.25,1,"The query could not be executed. SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . Binder Error: Ambiguous reference to column name ""track_id"" (use: ""Performs.track_id"" or ""Track.track_id""). This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
41,1,IPC033-289 v1,"SELECT Artist.name, COUNT(DISTINCT Track.track_id) AS track_count FROM Artist JOIN Performs ON Performs.artist_id = Artist.artist_id JOIN Track ON Track.track_id = Performs.track_id GROUP BY Artist.name HAVING COUNT(DISTINCT Track.track_id) >= 3 ORDER BY DESC",0.125,1,"The query could not be executed. RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . Binder Error: Referenced column ""DEC"" not found in FROM clause!Candidate bindings: ""Artist.name"", ""Performs.role""LINE 1: ...DISTINCT Track.track_id) >= 3 ORDER BY DEC                                                  ^. This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
42,1,IPC033-289 v1,"SELECT name, COUNT(DISTINCT track_id) AS distinct_tracks FROM Artist, Performs WHERE Artist.artist_id = Performs.artist_id GROUP BY name HAVING COUNT(DISTINCT track_id) >= 3 ORDER BY distinct_tracks DESC;",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
43,1,IPC033-289 v1,"SELECT name, COUNT(DISTINCT track_id) FROM Artist NATURAL JOIN Performs GROUP BY name HAVING COUNT(DISTINCT track_id) >= 3 ORDER BY COUNT(DISTINCT track_id) DESC;",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
44,1,IPC033-289 v1,"SELECT Artist.name, COUNT(*) AS count_tracks FROM Artist, Track, Performs WHERE Artist.artist_id = Performs.artist_id AND Track.track_id = Performs.track_id GROUP BY Artist.artist_id HAVING count_tracks >= 3 ORDER BY count_tracks DESC;",0.25,1,"The query could not be executed. SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . Binder Error: column ""name"" must appear in the GROUP BY clause or must be part of an aggregate function.Either add it to the GROUP BY list, or use ""ANY_VALUE(name)"" if the exact value of ""name"" is not important.LINE 1: SELECT Artist.name, COUNT(*) AS count_tracks F...               ^. This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
45,1,IPC033-289 v1,SELECT artist_id FROM Performs WHERE COUNT(track_id) >= 3; SELECT name FROM Artist WHERE artist_id = artist_id.Performs; SELECT DINSTINCT COUNT(track_id) FROM Performs WHERE artist_id = artist_id.Performs;,0.125,1,"The query could not be executed. RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . Binder Error: WHERE clause cannot contain aggregates!LINE 1: SELECT artist_id FROM Performs WHERE COUNT(track_id) >= 3; SELECT name FROM ...                                             ^. This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
46,1,IPC033-289 v1,"SELECT name, COUNT(DISTINCT(Track.track_id)) AS distinct_tracks FROM Artist, Track, Performs WHERE Artist.artist_id = Performs.artist_id AND Track.track_id = Performs.track_id GROUP BY name HAVING distinct_tracks >= 3 ORDER BY distinct_tracks DESC;",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
47,1,IPC033-289 v1,"SELECT A.name, COUNT(P.track_id) FROM Artist A, Performs P WHERE A.artist_id=P.artist_id GROUP BY A.name HAVING COUNT(P.track_id) >= 3 ORDER BY COUNT(P.track_id) DESC;",0.25,1," SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
48,1,IPC033-289 v1,"WITH Activeartist AS ( SELECT name, COUNT(DISTINCT track.id) AS track_count FROM Artist, Track, Performs WHERE Artist.artist_id = Performs.artist_id AND Perfroms.track_id = Track.track_id GROUP BY name HAVING track_count >= 3 )   SELECT name, track_count FROM Activeartist ORDER BY track_count DESC;",0.25,1,"The query could not be executed. SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . Binder Error: Referenced table ""Perfroms"" not found!Candidate tables: ""Performs"". This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
49,1,IPC033-289 v1,"SELECT A.name, COUNT(*) FROM Artist A WHERE A.artist_id IN ( SELECT DISTINCT P.artist_id FROM Performs P WHERE P.artist_id = A.artist_id );",0.25,1,"The query could not be executed. SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . Binder Error: column ""name"" must appear in the GROUP BY clause or must be part of an aggregate function.Either add it to the GROUP BY list, or use ""ANY_VALUE(name)"" if the exact value of ""name"" is not important.LINE 1: SELECT A.name, COUNT(*) FROM Artist A WHERE A....               ^. This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
50,1,IPC033-289 v1,"SELECT name, COUNT(DISTINCT track_id) FROM Artist, Performs WHERE Artist.artist_id = Performs.artist_id GROUP BY name HAVING COUNT(track_id) >= 3 ORDER BY COUNT(track_id) DESC;",0.25,1," SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
51,1,IPC033-289 v1,"SELECT Artist.name, COUNT(*) FROM Artists WHERE (SELECT COUNT(*) FROM Artists, Performs WHERE Artist.artist_id=Performs.artist_id) >=3 GROUP BY Artist.name ORDER BY COUNT(*) DESC",0.25,1,"The query could not be executed. SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . Catalog Error: Table with name Artists does not exist!Did you mean ""Artist""?LINE 1: SELECT Artist.name, COUNT(*) FROM Artists WHERE (SELECT COUNT(*) FROM Art...                                          ^. This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
52,1,IPC033-289 v1,"SELECT name, COUNT(DISTINCT track_id) FROM Artist, Performs WHERE Artist.artist_id=Performs.artist_id GROUP BY name HAVING COUNT(DISTINCT track_id)>=3 ORDER BY COUNT(DISTINCT track_id);",0.75,1," SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
53,1,IPC033-289 v1,"SELECT A.name, COUNT(DISTINCT P.track_id) AS no_tracks FROM Artist A JOIN Performs P ON A.artist_id = P.artist_id GROUP BY A.name HAVING no_tracks >= 3 ORDER BY no_tracks DESC;",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
54,1,IPC033-289 v1,SELECT Artist.name FROM Artist JOIN Track ON  GROUP BY Tracks HAVING COUNT () >= 3 SORT BY tracks DESC;,0,1," SYNTAX: The query is not parseable.  SEMANTICS: Since the query is not parseable, we could not verify the semantics. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
55,1,IPC033-289 v1,"SELECT name, COUNT(*) FROM Track, Performs WHERE Track.track_id = Performs.track_id AND 3 >= COUNT(*) GROUP BY artist_id ORDER BY COUNT(tracks) DESC;",0.25,1,"The query could not be executed. SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . Binder Error: WHERE clause cannot contain aggregates!LINE 1: ....track_id = Performs.track_id AND 3 >= COUNT(*) GROUP BY artist_id ORDER BY CO...                                                  ^. This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
