Org Defined ID,Attempt #,Q #,Answer,Score,Out Of,Feedback
158,1,IPC033-54 v1,SELECT unit_name  FROM Unit  WHERE unit_id NOT IN (SELECT unit_id FROM Employee WHERE job = 'Dean');,1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
133,1,IPC033-54 v1,"SELECT unit_name  FROM Unit, Employee  WHERE Employee.name = 'Dean'  AND Employee.unit_id NOT Unit.unit_id;",0,1," SYNTAX: The query is not parseable.  SEMANTICS: Since the query is not parseable, we could not verify the semantics. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
149,1,IPC033-54 v1,SELECT unit_name  FROM Unit A  WHERE NOT EXISTS (                SELECT 1                FROM Employee B                WHERE A.unit_id = B.unit_id                AND B.job = 'Dean'  );,1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
66,1,IPC033-54 v1,"SELECT unit_name FROM Employee, Unit WHERE NOT job='Dean' AND Employee.unit_id=Unit.unit_id;",0.25,1," SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
132,1,IPC033-54 v1,"SELECT unit_name FROM Unit, Employee WHERE Employee.unit_id = Unit.unit_id AND Employee.job != 'Dean' ;",0.25,1," SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
171,1,IPC033-54 v1,SELECT unit_name FROM Unit WHERE NOT EXISTS ( SELECT name FROM Employee WHERE name = 'Dean' AND Employee.unit_id = Unit.unit_id);,0.5,1," SYNTAX: Correct! Well done.  RESULTS: Not correct! Though, the correct results are contained within the query results,  they were not correctly filtered.  SEMANTICS: The query does not have correct semantics. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
195,1,IPC033-54 v1,"SELECT unit_name  FROM Unit  WHERE NOT EXISTS (SELECT * FROM Employee, Unit WHERE Unit.unit_id = Employee.id_id AND job = 'Dean');",0.25,1,"The query could not be executed. SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . Binder Error: Table ""Employee"" does not have a column named ""id_id"". This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
111,1,IPC033-54 v1,SELECT unit_name  FROM Unit  WHERE unit_id NOT IN (     SELECT unit_id     FROM Employee     WHERE job = 'Dean'  );,1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
100,1,IPC033-54 v1,SELECT unit_name FROM Unit WHERE NOT unit_name = 'Dean';,0.5,1," SYNTAX: Correct! Well done.  RESULTS: Not correct! Though, the correct results are contained within the query results,  they were not correctly filtered.  SEMANTICS: The query does not have correct semantics. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
88,1,IPC033-54 v1,SELECT unit_name   FROM UNIT unit  JOIN Employee emp on unit.unit_id = emp.unit_id  WHERE NOT emp.job = 'Dean';,0.25,1," SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
15,1,IPC033-54 v1,SELECT name FROM Unit WHERE NOT IN name;,0,1," SYNTAX: The query is not parseable.  SEMANTICS: Since the query is not parseable, we could not verify the semantics. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
215,1,IPC033-54 v1,,0,1," SYNTAX: The query is not parseable.  SEMANTICS: Since the query is not parseable, we could not verify the semantics. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
225,1,IPC033-54 v1,SELECT DISTINCT unit_name  FROM Unit  WHERE NOT EXISTS (SELECT job FROM Employee WHERE Unit.unit_id = Employee.unit_id AND job = 'Dean');,1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
213,1,IPC033-54 v1,,0,1," SYNTAX: The query is not parseable.  SEMANTICS: Since the query is not parseable, we could not verify the semantics. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
226,1,IPC033-54 v1,"SELECT DISTINCT U.unit_name FROM Unit U, Employee E WHERE E.unit_id = U.unit_id AND NOT E.job = 'Dean';",0.25,1," SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
227,1,IPC033-54 v1,SELECT unit_name  FROM Unit  WHERE unit_name <> 'Dean';,0.5,1," SYNTAX: Correct! Well done.  RESULTS: Not correct! Though, the correct results are contained within the query results,  they were not correctly filtered.  SEMANTICS: The query does not have correct semantics. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
228,1,IPC033-54 v1,SELECT unit_name  FROM Unit  WHERE NOT EXİSTS(  SELECT job  FROM Employee  WHERE Unit.unit_id = Employee.unit_id AND job = 'Dean' );,0,1," SYNTAX: The query is not parseable.  SEMANTICS: Since the query is not parseable, we could not verify the semantics. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
229,1,IPC033-54 v1,SELECT,0,1," SYNTAX: The query is not parseable.  SEMANTICS: Since the query is not parseable, we could not verify the semantics. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
48,1,IPC033-54 v1,,0,1," SYNTAX: The query is not parseable.  SEMANTICS: Since the query is not parseable, we could not verify the semantics. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
96,1,IPC033-54 v1,"SELECT unit_name  FROM Unit, Employee  WHERE Unit.unit_id = Employee.unit_id  AND NOT job='Dean';",0.25,1," SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
71,1,IPC033-54 v1,SELECT unit_name  FROM Unit  WHERE unit_id NOT IN (SELECT unit_id FROM Employee WHERE job = 'Dean');,1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
230,1,IPC033-54 v1,SELECT unit_name  FROM Unit  WHERE unit_id NOT IN (     SELECT unit_id     FROM Employee     WHERE job = 'Dean'  );   ,1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
175,1,IPC033-54 v1,"SELECT unit_name  FROM Unit  WHERE NOT EXISTS (SELECT * FROM Unit, Employee WHERE Unit.unit_id = Employee.unit_id AND Employee.name = 'Dean');",0.5,1," SYNTAX: Correct! Well done.  RESULTS: Not correct! Though, the correct results are contained within the query results,  they were not correctly filtered.  SEMANTICS: The query does not have correct semantics. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
81,1,IPC033-54 v1,SELECT unit_name FROM Unit WHERE unit_name NOT LIKE '%Dean%';,0.5,1," SYNTAX: Correct! Well done.  RESULTS: Not correct! Though, the correct results are contained within the query results,  they were not correctly filtered.  SEMANTICS: The query does not have correct semantics. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
136,1,IPC033-54 v1,SELECT unit_name FROM Unit WHERE unit_name NOT 'Dean';,0,1," SYNTAX: The query is not parseable.  SEMANTICS: Since the query is not parseable, we could not verify the semantics. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
37,1,IPC033-54 v1,"SELECT unit_name FROM Unit, Employee WHERE job<>'Dean' AND Unit.unit_id=Employee.unit_id;",0.25,1," SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
231,1,IPC033-54 v1,SELECT unit_name FROM Unit  WHERE unit_id NOT IN (    SELECT unit_id    FROM Employee    WHERE job = 'Dean'  );,1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
4,1,IPC033-54 v1,SELECT unit_name FROM Unit WHERE NOT EXISTS (SELECT * FROM Employee WHERE Employee.unit_id = Unit.unit_id AND job = 'Dean');,1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
2,1,IPC033-54 v1,select unit.name from unit   where unit.name <> like '%Dean%';,0.25,1,"The query could not be executed. SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . Catalog Error: Type with name like does not exist!Did you mean ""time""?. This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
232,1,IPC033-54 v1,,0,1," SYNTAX: The query is not parseable.  SEMANTICS: Since the query is not parseable, we could not verify the semantics. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
31,1,IPC033-54 v1,SELECT unit_name  FROM Unit  WHERE unit_id NOT IN (      SELECT unit_id      FROM Employee      WHERE job = 'Dean'  );,1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
185,1,IPC033-54 v1,.,0,1," SYNTAX: The query is not parseable.  SEMANTICS: Since the query is not parseable, we could not verify the semantics. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
54,1,IPC033-54 v1,SELECT unit_name  FROM Unit  WHERE NOT EXISTS (     SELECT name     FROM Employee     WHERE Employee.unit_id = Unit.unit_id     AND name = 'Dean'  );,0.5,1," SYNTAX: Correct! Well done.  RESULTS: Not correct! Though, the correct results are contained within the query results,  they were not correctly filtered.  SEMANTICS: The query does not have correct semantics. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
102,1,IPC033-54 v1,SELECT unit_name FROM Unit WHERE NOT EXISTS ( SELECT 1  FROM Employee  WHERE Employee.unit_id = Unit.unit_id    AND Employee.job = 'Dean' );,1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
34,1,IPC033-54 v1,,0,1," SYNTAX: The query is not parseable.  SEMANTICS: Since the query is not parseable, we could not verify the semantics. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
59,1,IPC033-54 v1,"SELECT unit_name  FROM Unit, Employee  WHERE Unit.unit_id = Employee.unit_id   AND NOT job = 'Dean';",0.25,1," SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
140,1,IPC033-54 v1,"SELECT unit_name  FROM Unit, Employee  WHERE NOT EXISTS(  SELECT *  FROM Employee  WHERE job = 'Dean');",0.25,1," SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
21,1,IPC033-54 v1,"SELECT Unit.unit_name  FROM Unit, Employee  WHERE Unit.unit_id = Employee.unit_id  AND     -- by Dean, do you mean supervisor? I do not fully understand.",0,1," SYNTAX: The query is not parseable.  SEMANTICS: Since the query is not parseable, we could not verify the semantics. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
156,1,IPC033-54 v1,SELECT unit_name FROM Unit WHERE unit_id NOT IN (    SELECT unit_id    FROM Employee    WHERE job = 'Dean' );,1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
186,1,IPC033-54 v1,SELECT unit_name  FROM Unit  WHERE unit_name NOT LIKE '%Dean%';,0.5,1," SYNTAX: Correct! Well done.  RESULTS: Not correct! Though, the correct results are contained within the query results,  they were not correctly filtered.  SEMANTICS: The query does not have correct semantics. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
127,1,IPC033-54 v1,Select name from Unit   Where name is not Dean,0,1," SYNTAX: The query is not parseable.  SEMANTICS: Since the query is not parseable, we could not verify the semantics. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
118,1,IPC033-54 v1,,0,1," SYNTAX: The query is not parseable.  SEMANTICS: Since the query is not parseable, we could not verify the semantics. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
233,1,IPC033-54 v1,SELECT unit_name   FROM Unit  WHERE unit_name NOT LIKE '%Dean%';,0.5,1," SYNTAX: Correct! Well done.  RESULTS: Not correct! Though, the correct results are contained within the query results,  they were not correctly filtered.  SEMANTICS: The query does not have correct semantics. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
234,1,IPC033-54 v1,SELECT unit_name FROM Unit WHERE NOT EXISTS (SELECT * FROM Employee WHERE name LIKE 'Dean%' AND Employee.unit_id == Unit.unit_id);,0.5,1," SYNTAX: Correct! Well done.  RESULTS: Not correct! Though, the correct results are contained within the query results,  they were not correctly filtered.  SEMANTICS: The query does not have correct semantics. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
235,1,IPC033-54 v1,SELECT unit_name  FROM Unit  WHERE NOT EXISTS (  SELECT job  FROM Employee  WHERE Unit.unit_id = Employee.unit_id AND job = 'Dean');,1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
97,1,IPC033-54 v1,SELECT *   FROM Unit  WHERE unit_name != 'Dean';,0.5,1," SYNTAX: Correct! Well done.  RESULTS: Not correct! Though, the correct results are contained within the query results,  they were not correctly filtered.  SEMANTICS: The query does not have correct semantics. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
216,1,IPC033-54 v1,SELECT *  FROM Unit  WHERE NOT EXISTS(   SELECT job  FROM Employee  WHERE Unit.unit_id = Employee.unit_id AND job = 'dean');,0.5,1," SYNTAX: Correct! Well done.  RESULTS: Not correct! Though, the correct results are contained within the query results,  they were not correctly filtered.  SEMANTICS: The query does not have correct semantics. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
104,1,IPC033-54 v1,,0,1," SYNTAX: The query is not parseable.  SEMANTICS: Since the query is not parseable, we could not verify the semantics. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
236,1,IPC033-54 v1,"SELECT unit_name   FROM Unit, Employee   WHERE job != 'Dean';",0.5,1," SYNTAX: Correct! Well done.  RESULTS: Not correct! Though, the correct results are contained within the query results,  they were not correctly filtered.  SEMANTICS: The query does not have correct semantics. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
237,1,IPC033-54 v1,"SELECT unit_name   FROM Unit U, Employee E  WHERE U.unit_id = E.unit_id  AND E.job = 'Dean';",0.25,1," SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
217,1,IPC033-54 v1,"SELECT unit_name  FROM Unit u, Employee e  WHERE u.unit_id = e.unit_id  AND NOT EXISTS (      SELECT *      FROM Employee      WHERE job = 'Dean'  )  ;",0.25,1," SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
20,1,IPC033-54 v1,"SELECT unit_name  FROM Unit, Employee  WHERE Unit.unit_id = Employee.unit_id AND superv_nr IS NULL;",0.25,1," SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
238,1,IPC033-54 v1,"SELECT DISTINCT Unit.unit_name  FROM Unit, Employee  WHERE NOT EXISTS (     SELECT 1     FROM Employee     WHERE Employee.job = 'Dean'     AND Unit.unit_id = Employee.unit_id  );",1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
128,1,IPC033-54 v1,SELECT unit_name  FROM Unit,0.5,1," SYNTAX: Correct! Well done.  RESULTS: Not correct! Though, the correct results are contained within the query results,  they were not correctly filtered.  SEMANTICS: The query does not have correct semantics. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
193,1,IPC033-54 v1,SELECT U.unit_name FROM Unit U INNER JOIN Employee E ON U.unit_id = E.unit_id WHERE,0,1," SYNTAX: The query is not parseable.  SEMANTICS: Since the query is not parseable, we could not verify the semantics. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
239,1,IPC033-54 v1,SELECT unit_name FROM Unit WHERE NOT EXISTS ( SELECT 1 FROM Employee WHERE Employee.unit_id = Unit.unit_id AND job = 'Dean' );,1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
240,1,IPC033-54 v1,"SELECT unit_name  FROM Unit, Employee  WHERE EXISTS (    SELECT name    FROM Employee    WHERE Employee.unit_id = Unit.unit_id    AND job IS NOT 'Dean'  );",0,1," SYNTAX: The query is not parseable.  SEMANTICS: Since the query is not parseable, we could not verify the semantics. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
241,1,IPC033-54 v1,SELECT unit_name  FROM Unit  WHERE NOT EXISTS (     SELECT 1     FROM Employee     WHERE Employee.unit_id = Unit.unit_id AND job = 'Dean'  );   ,1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
242,1,IPC033-54 v1,SELECT unit_name FROM Unit WHERE NOT unit_name LIKE '%Dean%';,0.5,1," SYNTAX: Correct! Well done.  RESULTS: Not correct! Though, the correct results are contained within the query results,  they were not correctly filtered.  SEMANTICS: The query does not have correct semantics. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
169,1,IPC033-54 v1,SELECT unit_name  FROM Unit  WHERE NOT EXISTS (     SELECT *     FROM Employee     WHERE Employee.unit_id = Unit.unit_id     AND job = 'Dean'  );,1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
218,1,IPC033-54 v1,SELECT unit_name   FROM unit  WHERE unit_name NOT LIKE '%Dean%',0.5,1," SYNTAX: Correct! Well done.  RESULTS: Not correct! Though, the correct results are contained within the query results,  they were not correctly filtered.  SEMANTICS: The query does not have correct semantics. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
243,1,IPC033-54 v1,,0,1," SYNTAX: The query is not parseable.  SEMANTICS: Since the query is not parseable, we could not verify the semantics. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
244,1,IPC033-54 v1,"SELECT Unit.unit_name  FROM Unit, Employee  Where Employee.job <> 'Dean'  AND Employee.unit_id = Unit.unit_id;",0.25,1," SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
3,1,IPC033-54 v1,SELECT unit_name FROM Unit WHERE unit_name NOT LIKE '%Dean%';,0.5,1," SYNTAX: Correct! Well done.  RESULTS: Not correct! Though, the correct results are contained within the query results,  they were not correctly filtered.  SEMANTICS: The query does not have correct semantics. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
49,1,IPC033-54 v1,"SELECT unit_name  FROM Unit, Employee  WHERE 'unit_id' = 'emp_nr'  AND 'superv_nr IS NULL",0,1," SYNTAX: The query is not parseable.  SEMANTICS: Since the query is not parseable, we could not verify the semantics. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
141,1,IPC033-54 v1,SELECT name  FROM Unit  WHERE NOT EXISTS (    SELECT name FROM UNIT    WHERE name = 'Dean'  ),0.25,1,"The query could not be executed. SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . Binder Error: Referenced column ""name"" not found in FROM clause!Candidate bindings: ""UNIT.unit_name"". This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
17,1,IPC033-54 v1,"SELECT unit_name  FROM Unit, Employee  WHERE Unit.unit_id=Employee.unit_id  AND superv_nr IS NULL;",0.25,1," SYNTAX: Correct! Well done.  RESULTS: The output of the query is not correct.  SEMANTICS: The query does not have correct semantics. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
103,1,IPC033-54 v1,SELECT unit_name  FROM Unit  WHERE unit_id NOT IN (     SELECT unit_id     FROM Employee     WHERE job = 'Dean'  );,1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
46,1,IPC033-54 v1,,0,1," SYNTAX: The query is not parseable.  SEMANTICS: Since the query is not parseable, we could not verify the semantics. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
68,1,IPC033-54 v1,,0,1," SYNTAX: The query is not parseable.  SEMANTICS: Since the query is not parseable, we could not verify the semantics. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
206,1,IPC033-54 v1,,0,1," SYNTAX: The query is not parseable.  SEMANTICS: Since the query is not parseable, we could not verify the semantics. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
245,1,IPC033-54 v1,,0,1," SYNTAX: The query is not parseable.  SEMANTICS: Since the query is not parseable, we could not verify the semantics. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
219,1,IPC033-54 v1,,0,1," SYNTAX: The query is not parseable.  SEMANTICS: Since the query is not parseable, we could not verify the semantics. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
82,1,IPC033-54 v1,,0,1," SYNTAX: The query is not parseable.  SEMANTICS: Since the query is not parseable, we could not verify the semantics. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
214,1,IPC033-54 v1,SELECT unit_name FROM Unit U WHERE NOT EXISTS (SELECT * FROM Employee E WHERE E.unit_id = U.unit_id AND E.job = 'Dean');,1,1," SYNTAX: Correct! Well done.  RESULTS: Correct! Well done.  SEMANTICS: Correct! Well done. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
164,1,IPC033-54 v1,,0,1," SYNTAX: The query is not parseable.  SEMANTICS: Since the query is not parseable, we could not verify the semantics. . This quiz was graded as an advanced quiz. We placed more weight on results, then semantics and finally syntax."
